,File Name,Asset ID,Description,Abutment Material,Bridge Type,Decking Material,Fall Height (m),Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Structure Position,Width (m)
120,IMG_5946.JPG,51218,Engineers L. Trail @ Westgate Trlhd.; 2.5 X 16M Log And Wood Footbridge. Crossing Seventeen Mile Creek.; Comments: Rebuilt By B.C.Trail $2400 In 1995,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
121,IMG_9096.JPG,51220,Ec Manning-Sumallo Grove Day use boardwalk,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
122,K6818 Rainbow Bridge Condition Assessment - 2024-01-02 Sealed.pdf,51224,"Rainbow Bridge Lightning Lake; (Rainbow) Footbridge: 1 1.5M Wide X 24M Long 3 Pinned Glu-Lam Arched Bridge, Spanning Narrow Channel Of Lightning Lake",TBD,TBD,TBD,-1.0,No railings,1.0,True,TBD,,1.0
123,IMG_9616.JPG,51233,Near Spruce Bay Parking Lot; 1 Wooden Bridge (Dimensional Lumber) 4'X16'Spruce Bay;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
124,AST_EX_20240605_101512.jpeg,51234,Over Frosty Creek (beaver damn flooded area) ; Log stringers. 2nd bridge heading east from parking lot on Windy Joe/West Similkameen Trail.,TBD,TBD,Timber,-1.0,No railings,5.0,True,Timber,,1.0
125,AST_EX_20240605_101523.jpeg,51234,Over Frosty Creek (beaver damn flooded area) ; Log stringers. 2nd bridge heading east from parking lot on Windy Joe/West Similkameen Trail.,TBD,TBD,Timber,-1.0,No railings,5.0,True,Timber,,1.0
126,PXL_20250516_172924721.jpg,51244,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
127,PXL_20250516_172847032.jpg,51244,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
128,PXL_20250516_172858758.jpg,51244,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
129,IMG_0520.JPG,51244,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
130,AST_EX_20240628_104432.jpeg,51248,Skyline I Trail; 4M X 2.5M; N49.04906 W120.90955; Comments: 2012 Estomated Life 3Yrs,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
131,AST_EX_20210820_142024.jpeg,51524,49.5m x 1.4m | Steel Stringer | Expanded Aluminum Decking,Concrete,Beam,Steel,-1.0,TBD,49.5,True,Steel,,1.4
132,IMG_0050.JPEG,51525,Elk Falls Suspension Bridge,TBD,Suspension,Steel,-1.0,TBD,56.7,True,Steel,,1.5
133,IMG_0051.JPEG,51525,Elk Falls Suspension Bridge,TBD,Suspension,Steel,-1.0,TBD,56.7,True,Steel,,1.5
134,IMG_0052.JPEG,51525,Elk Falls Suspension Bridge,TBD,Suspension,Steel,-1.0,TBD,56.7,True,Steel,,1.5
135,AST_EX_20210820_130254.jpeg,51525,Elk Falls Suspension Bridge,TBD,Suspension,Steel,-1.0,TBD,56.7,True,Steel,,1.5
136,IMG_0039[1].JPG,51526,12m x 1.5m | 3x8 Red Cedar Decking | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,12.0,True,Steel,,1.5
137,IMG_0037[1].JPG,51526,12m x 1.5m | 3x8 Red Cedar Decking | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,12.0,True,Steel,,1.5
138,IMG_0038[1].JPG,51526,12m x 1.5m | 3x8 Red Cedar Decking | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,12.0,True,Steel,,1.5
139,AST_EX_20210826_131810.jpeg,51528,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,4.46,True,Steel,,1.19
140,AST_EX_20210826_131825.jpeg,51528,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,4.46,True,Steel,,1.19
141,AST_EX_20210826_131931.jpeg,51528,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,4.46,True,Steel,,1.19
142,AST_EX_20210617_094137.jpeg,51528,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,Concrete,Beam,Timber,-1.0,TBD,4.46,True,Steel,,1.19
143,AST_EX_20240821_110849.jpeg,51531,6.2m x 1.07m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Steel box abutments,Steel,Beam,Timber,-1.0,TBD,6.2,True,Steel,,1.5
144,AST_EX_20240821_110901.jpeg,51531,6.2m x 1.07m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Steel box abutments,Steel,Beam,Timber,-1.0,TBD,6.2,True,Steel,,1.5
145,AST_EX_20210902_150318.jpeg,51531,6.2m x 1.07m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Steel box abutments,Steel,Beam,Timber,-1.0,TBD,6.2,True,Steel,,1.5
146,AST_EX_20210902_150306.jpeg,51531,6.2m x 1.07m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Steel box abutments,Steel,Beam,Timber,-1.0,TBD,6.2,True,Steel,,1.5
147,AST_EX_20210902_150337.jpeg,51531,6.2m x 1.07m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Steel box abutments,Steel,Beam,Timber,-1.0,TBD,6.2,True,Steel,,1.5
148,AST_EX_20241024_102926.jpeg,51532,3.9m x 1.28m | 2x8 Yellow Cedar Decking | 4x6 stringers,Gabions,Beam,Timber,-1.0,No railings,3.9,True,TBD,,1.28
149,AST_EX_20210902_144747.jpeg,51532,3.9m x 1.28m | 2x8 Yellow Cedar Decking | 4x6 stringers,Gabions,Beam,Timber,-1.0,No railings,3.9,True,TBD,,1.28
150,AST_EX_20210902_144934.jpeg,51532,3.9m x 1.28m | 2x8 Yellow Cedar Decking | 4x6 stringers,Gabions,Beam,Timber,-1.0,No railings,3.9,True,TBD,,1.28
151,AST_EX_20210826_122133.jpeg,51533,7.6m x 1.3m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Concrete abutments,Concrete,Beam,Timber,-1.0,TBD,7.6,True,Steel,,1.13
152,AST_EX_20210826_122149.jpeg,51533,7.6m x 1.3m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Concrete abutments,Concrete,Beam,Timber,-1.0,TBD,7.6,True,Steel,,1.13
153,AST_EX_20210826_122210.jpeg,51533,7.6m x 1.3m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Concrete abutments,Concrete,Beam,Timber,-1.0,TBD,7.6,True,Steel,,1.13
154,AST_EX_20210826_122251.jpeg,51533,7.6m x 1.3m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Concrete abutments,Concrete,Beam,Timber,-1.0,TBD,7.6,True,Steel,,1.13
155,AST_EX_20210826_122310.jpeg,51533,7.6m x 1.3m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Concrete abutments,Concrete,Beam,Timber,-1.0,TBD,7.6,True,Steel,,1.13
156,AST_EX_20250826_091638.jpeg,51599,West Elk Pass Trail,TBD,TBD,TBD,-1.0,No - This option is no longer available.,0.0,False,TBD,,1.0
157,AST_EX_20210923_142430.jpeg,51599,West Elk Pass Trail,TBD,TBD,TBD,-1.0,No - This option is no longer available.,0.0,False,TBD,,1.0
158,AST_EX_20210923_142416.jpeg,51599,West Elk Pass Trail,TBD,TBD,TBD,-1.0,No - This option is no longer available.,0.0,False,TBD,,1.0
159,AST_EX_20241128_121149.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
160,AST_EX_20241128_121412.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
161,AST_EX_20241128_121213.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
162,AST_EX_20241128_121243.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
163,AST_EX_20241128_121359.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
164,AST_EX_20241128_121253.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
165,0836-053 - Upper Englishman River Bridge Inspection - 2020.04.30_SEALED.pdf,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
166,0836-045 Lower Bridge Drawings with Bobcat Load Rating Nov 16 2015.pdf,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
167,0836-045 Upper Bridge Bobcat Load Assessment Nov 16 2015.pdf,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
168,AST_EX_20210719_112242.jpeg,51798,"BRIDGE,UPPER; Specifications: 46 M X 21 M ALL STEEL CONSTRUCTION WITH CONCRET DECKING",Concrete,Beam,Concrete,18.0,TBD,30.0,True,Steel,,2.0
169,AST_EX_20241128_114614.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
170,AST_EX_20241128_114636.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
171,AST_EX_20241128_114727.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
172,AST_EX_20241128_114648.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
173,AST_EX_20241128_114625.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
174,AST_EX_20241128_114711.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
175,AST_EX_20241128_114809.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
176,AST_EX_20241128_114751.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
177,AST_EX_20210719_115947.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
178,AST_EX_20210719_120007.jpeg,51799,"BRIDGE,LOWER; Specifications: 21.5 M X 1.7 M STEEL FOOTBRIDGE SAFETY RAILS;",Concrete,Beam,Timber,10.0,TBD,15.0,True,Steel,,1.2
179,AST_EX_20250123_153537.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
180,AST_EX_20250123_153553.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
181,AST_EX_20250123_153547.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
182,AST_EX_20250123_153603.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
183,AST_EX_20250123_153640.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
184,AST_EX_20250123_153654.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
185,AST_EX_20210820_130839.jpeg,51800,Englishman R. Falls Day Use; Specifications: 1 bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,1.0
186,20251106_092906.jpg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
187,GetAttachmentThumbnail.jpg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
188,GetAttachmentThumbnail.jpg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
189,AST_EX_20220303_115300.jpeg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
190,AST_EX_20220303_115231.jpeg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
191,AST_EX_20220303_115237.jpeg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
192,AST_EX_20220303_115222.jpeg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
193,AST_EX_20220303_115249.jpeg,51858,Eskers Day Use,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,2.0
194,AST_EX_20220208_095136.jpeg,51941,Fillongley Day Use; Specifications: 1 TRAIL BRIDGE 12M X 2.1M. Approx 1.5m of wood on either side for approach. ; Comments: okay,Concrete,Beam,Timber,-1.0,TBD,12.5,True,Timber,,1.0
195,AST_EX_20210911_102513.jpeg,51941,Fillongley Day Use; Specifications: 1 TRAIL BRIDGE 12M X 2.1M. Approx 1.5m of wood on either side for approach. ; Comments: okay,Concrete,Beam,Timber,-1.0,TBD,12.5,True,Timber,,1.0
196,AST_EX_20241016_124435.jpeg,52242,French Beach Day Use,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
197,AST_EX_20210622_111115.jpeg,52242,French Beach Day Use,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
198,AST_EX_20241016_131547.jpeg,52243,French Beach Day Use,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
199,AST_EX_20210622_104319.jpeg,52243,French Beach Day Use,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
200,AST_EX_20250915_161324.jpeg,52456,"CROSSING OF TAYLOR CR MAIN TRAIL from campground to Black Tusk; LOG STRINGERS 3"" X 10"" DECKING;",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
201,IMG_3182.jpg,52457,FOOTBRIDGE OVER RING CREEK; metal span and decking with wooden and rope railings. railings left up year-round,Concrete,Beam,Aluminum,2.0,1 railing,8.0,True,TBD,,0.75
202,AST_EX_20210924_093207.jpeg,52458,Garibaldi-Wedgemount Backcount; Additional notes: cp; Item description: BRIGDES ON TRAIL;,Timber,Beam,Timber,-1.0,TBD,5.0,True,Timber,,1.0
203,AST_EX_20241108_143704.jpeg,52667,John Fenger; Item description: 2nd Bridge on John Fenger Trail; Specifications: 28' x 4' CEDAR; Comments: GOOD,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
204,AST_EX_20220912_112227.jpeg,52667,John Fenger; Item description: 2nd Bridge on John Fenger Trail; Specifications: 28' x 4' CEDAR; Comments: GOOD,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
205,AST_EX_20241108_144201.jpeg,52668,John Fenger; Item description: Bridge on John Fenger Trail; Specifications: 21' x 4' CEDAR; Comments: GOOD,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
206,AST_EX_20220912_112617.jpeg,52668,John Fenger; Item description: Bridge on John Fenger Trail; Specifications: 21' x 4' CEDAR; Comments: GOOD,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
207,AST_EX_20220323_104354.jpeg,53193,Mckenzie Bight,TBD,TBD,Timber,-1.0,TBD,6.0,True,Timber,,1.0
208,AST_EX_20220323_104403.jpeg,53193,Mckenzie Bight,TBD,TBD,Timber,-1.0,TBD,6.0,True,Timber,,1.0
209,AST_EX_20220323_104428.jpeg,53193,Mckenzie Bight,TBD,TBD,Timber,-1.0,TBD,6.0,True,Timber,,1.0
210,AST_EX_20240730_122826.jpeg,53195,"Gowlland Tod Day Use Area; Item description: CONCRETE BRIDGE/CULVERT; Specifications: BUTCHART GARDENS OVER POND SPILLWAY MAINTAINED, BUTCHARTS ;",Concrete,Beam,Concrete,-1.0,TBD,9.0,True,Steel,,5.0
211,AST_EX_20220113_151626.jpeg,53195,"Gowlland Tod Day Use Area; Item description: CONCRETE BRIDGE/CULVERT; Specifications: BUTCHART GARDENS OVER POND SPILLWAY MAINTAINED, BUTCHARTS ;",Concrete,Beam,Concrete,-1.0,TBD,9.0,True,Steel,,5.0
212,AST_EX_20220113_151616.jpeg,53195,"Gowlland Tod Day Use Area; Item description: CONCRETE BRIDGE/CULVERT; Specifications: BUTCHART GARDENS OVER POND SPILLWAY MAINTAINED, BUTCHARTS ;",Concrete,Beam,Concrete,-1.0,TBD,9.0,True,Steel,,5.0
213,AST_EX_20220323_113100.jpeg,53198,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,Concrete,Beam,Concrete,-1.0,TBD,10.0,True,Steel,,2.0
214,AST_EX_20220323_113311.jpeg,53198,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,Concrete,Beam,Concrete,-1.0,TBD,10.0,True,Steel,,2.0
215,AST_EX_20220323_113123.jpeg,53198,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,Concrete,Beam,Concrete,-1.0,TBD,10.0,True,Steel,,2.0
216,AST_EX_20220806_110819.jpeg,53200,Timberman Trail; Item description: JOCELYN TO PEASE CREEK;,TBD,TBD,Timber,-1.0,TBD,6.0,True,Timber,,1.0
217,AST_EX_20220323_130658.jpeg,53200,Timberman Trail; Item description: JOCELYN TO PEASE CREEK;,TBD,TBD,Timber,-1.0,TBD,6.0,True,Timber,,1.0
218,Upper Canyon Bridge (Oct 2021).jpeg,53798,Upper Canyon Trail Bridge,Gabions,Beam,Timber,-1.0,TBD,10.7,True,Timber,,1.8
219,IMG_0227.jpeg,53851,Homathko Back Country; Additional notes: JAMISON CREEK BRIDGE; Item description: FIR LOG STRINGERS WOOD DECK 10 LINEAL METERS ; Specifications: CATTLE BRIDGE. ALSO USED BY HIKERS.; Comments: 02/15/2006,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
220,IMG_0233.jpeg,53851,Homathko Back Country; Additional notes: JAMISON CREEK BRIDGE; Item description: FIR LOG STRINGERS WOOD DECK 10 LINEAL METERS ; Specifications: CATTLE BRIDGE. ALSO USED BY HIKERS.; Comments: 02/15/2006,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
221,IMG_0236.jpeg,53851,Homathko Back Country; Additional notes: JAMISON CREEK BRIDGE; Item description: FIR LOG STRINGERS WOOD DECK 10 LINEAL METERS ; Specifications: CATTLE BRIDGE. ALSO USED BY HIKERS.; Comments: 02/15/2006,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
222,IMG_0240.jpeg,53851,Homathko Back Country; Additional notes: JAMISON CREEK BRIDGE; Item description: FIR LOG STRINGERS WOOD DECK 10 LINEAL METERS ; Specifications: CATTLE BRIDGE. ALSO USED BY HIKERS.; Comments: 02/15/2006,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
223,IMG_0226.jpeg,53851,Homathko Back Country; Additional notes: JAMISON CREEK BRIDGE; Item description: FIR LOG STRINGERS WOOD DECK 10 LINEAL METERS ; Specifications: CATTLE BRIDGE. ALSO USED BY HIKERS.; Comments: 02/15/2006,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
224,AST_EX_20220827_103258.jpeg,53983,352M WEST OF DAY USE PARKING LOT; LENGTH 8 METERS WIDTH 2 METERS ;,Timber,Beam,Timber,-1.0,No railings,8.0,True,Timber,,2.0
225,AST_EX_20220827_103240.jpeg,53983,352M WEST OF DAY USE PARKING LOT; LENGTH 8 METERS WIDTH 2 METERS ;,Timber,Beam,Timber,-1.0,No railings,8.0,True,Timber,,2.0
226,AST_EX_20220827_103324.jpeg,53983,352M WEST OF DAY USE PARKING LOT; LENGTH 8 METERS WIDTH 2 METERS ;,Timber,Beam,Timber,-1.0,No railings,8.0,True,Timber,,2.0
227,AST_EX_20230302_100109.jpeg,53984,"CROSSES OVER TO ANTHONY ISLAND LENGTH 30 METERS WIDTH 2 METERS; REQUIRES UPGRADING, UNABLE TO ASSESS FOOTINGS",Timber,Beam,Timber,-1.0,No railings,0.0,False,Timber,,2.0
228,AST_EX_20230302_100153.jpeg,53984,"CROSSES OVER TO ANTHONY ISLAND LENGTH 30 METERS WIDTH 2 METERS; REQUIRES UPGRADING, UNABLE TO ASSESS FOOTINGS",Timber,Beam,Timber,-1.0,No railings,0.0,False,Timber,,2.0
229,AST_EX_20230302_100144.jpeg,53984,"CROSSES OVER TO ANTHONY ISLAND LENGTH 30 METERS WIDTH 2 METERS; REQUIRES UPGRADING, UNABLE TO ASSESS FOOTINGS",Timber,Beam,Timber,-1.0,No railings,0.0,False,Timber,,2.0
230,Inland pedestrian bridge DFAA 1.png,53985,LENGTH 47 METERS WIDTH 1.5 METERS,Timber,Beam,Timber,-1.0,TBD,0.0,False,Timber,,1.5
231,Inland pedestrian bridge DFAA 2.png,53985,LENGTH 47 METERS WIDTH 1.5 METERS,Timber,Beam,Timber,-1.0,TBD,0.0,False,Timber,,1.5
232,Inland Lake - Record Drawings - IFU - 20250311.pdf,53985,LENGTH 47 METERS WIDTH 1.5 METERS,Timber,Beam,Timber,-1.0,TBD,0.0,False,Timber,,1.5
233,AST_EX_20230302_102311.jpeg,53986,TIMBER BRIDGE REPLACED WITH ALUMINUM STRUCTURE BRIDGE IN 2006.,Timber,Beam,Timber,-1.0,TBD,16.5,True,Aluminum,,1.5
234,AST_EX_20250818_142210.jpeg,54184,Joffre Lakes Backcountry; FOUR BRIDGES ON TRAIL; AT FIRST LAKE 19992BEFORE SECOND LAKE 89 LEVELED SP,TBD,TBD,Timber,-1.0,No railings,5.0,True,Timber,,1.0
235,20210519_193643.jpg,54206,Trail Bridge with dual hand railings,TBD,TBD,Timber,-1.0,TBD,3.25,True,TBD,,1.0
236,AST_EX_20241206_104501.jpeg,54321,Wood Stringer,TBD,TBD,Timber,-1.0,TBD,0.0,False,Timber,,1.0
237,AST_EX_20210826_114613.jpeg,54321,Wood Stringer,TBD,TBD,Timber,-1.0,TBD,0.0,False,Timber,,1.0
238,AST_EX_20210826_112735.jpeg,54322,"13 BRIDGESENGINEERED 3 FT,X45 FT./ STEEL STRINGERS WOOD DECK LOCATED AT PAT PHILIP3.55 BENT4.94,FATT6.21,IVANHOE 7.35,UNNAMED11.14,11.92, 19.24,19.82,27.22,KUTSHIE 33.50,UNNAMED39.65,PAZANT; 39.93,SOULE; Steel Stringer",Steel,Suspension,Steel,-1.0,TBD,0.0,False,Steel,,1.0
239,AST_EX_20241024_144751.jpeg,54324,LOSS CREEK SUSPENSION BRIDGE; Specifications: 60.9 METRES ;; Suspension,Steel,Suspension,Steel,-1.0,TBD,50.0,True,Steel,,1.0
240,AST_EX_20220826_122106.jpeg,54324,LOSS CREEK SUSPENSION BRIDGE; Specifications: 60.9 METRES ;; Suspension,Steel,Suspension,Steel,-1.0,TBD,50.0,True,Steel,,1.0
241,AST_EX_20241206_101921.jpeg,54325,,TBD,Suspension,Timber,-1.0,TBD,0.0,False,Timber,,1.0
242,AST_EX_20210826_111004.jpeg,54325,,TBD,Suspension,Timber,-1.0,TBD,0.0,False,Timber,,1.0
243,AST_EX_20241206_105025.jpeg,54326,SOMBRIO RIVER SUSPENSION BRIDGE; Specifications: 40 METRES LONG ;; Suspension,TBD,TBD,Timber,-1.0,TBD,0.0,False,Timber,,1.0
244,AST_EX_20210826_115252.jpeg,54326,SOMBRIO RIVER SUSPENSION BRIDGE; Specifications: 40 METRES LONG ;; Suspension,TBD,TBD,Timber,-1.0,TBD,0.0,False,Timber,,1.0
245,20210529_110142.jpg,54327,STEEL STRINGERS WOOD DECK AND RAILS; Specifications: 3FT.X60FT. 1 OF 1 ;,Steel,Beam,Timber,-1.0,No railings,18.0,True,Timber,,2.0
246,20210529_110137.jpg,54327,STEEL STRINGERS WOOD DECK AND RAILS; Specifications: 3FT.X60FT. 1 OF 1 ;,Steel,Beam,Timber,-1.0,No railings,18.0,True,Timber,,2.0
247,20210529_110126.jpg,54327,STEEL STRINGERS WOOD DECK AND RAILS; Specifications: 3FT.X60FT. 1 OF 1 ;,Steel,Beam,Timber,-1.0,No railings,18.0,True,Timber,,2.0
248,AST_EX_20210819_121034.jpeg,54683,Kentucky Alleyne Campground; Item description: FT.BRIDGE#20NCHAN.TOLAG.; Specifications: FOOT BRIDGE ON CHANNEL LEADING TO KENTUCKY LAKE LAGOON 1.2 M WIDE X 5.7 M LONG BRIDGE W/LOG & TIMBER ABUTMENTS (1981) ; Comments: AVERAGE,Timber,Truss,Timber,-1.0,TBD,0.0,False,Timber,,0.0
249,AST_EX_20240320_131259.jpeg,55115,Kikomun Cr. Saunders Beach Day; Item description: SURVEYORS LAKE TRAIL; Specifications: BRIDGE 60'X6' AT SURVEYOR'S ENGINEER'S LAKE CHANNEL (CAREER TRAC); Comments: BRIDGE SUPPORTS SHOULD BE INSPECTED YEARLY,Timber,Beam,Timber,-1.0,TBD,29.0,True,Timber,,2.5
250,AST_EX_20240320_131304.jpeg,55115,Kikomun Cr. Saunders Beach Day; Item description: SURVEYORS LAKE TRAIL; Specifications: BRIDGE 60'X6' AT SURVEYOR'S ENGINEER'S LAKE CHANNEL (CAREER TRAC); Comments: BRIDGE SUPPORTS SHOULD BE INSPECTED YEARLY,Timber,Beam,Timber,-1.0,TBD,29.0,True,Timber,,2.5
