asset_id,filename,file_id,profile_name,image_path,attr_fall_height,attr_has_pedestrian_railing,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_position,fall_height_bin,steps_bin
104143,AST_IM_20220622_154655.jpeg,48656,Stairs,data/citywide/images/356/104143/48656__AST_IM_20220622_154655.jpeg,,1 railing,Box Step,,At-Grade,,
104317,AST_IM_20220623_115321.jpeg,49205,Stairs,data/citywide/images/356/104317/49205__AST_IM_20220623_115321.jpeg,,1 railing,Rock/Stone,,At-Grade,,
104350,MI_20220622_144441.jpg,49863,Stairs,data/citywide/images/356/104350/49863__MI_20220622_144441.jpg,,2 railings,Timber/Wood,,At-Grade,,
104350,MI_20220622_144022.jpg,49864,Stairs,data/citywide/images/356/104350/49864__MI_20220622_144022.jpg,,2 railings,Timber/Wood,,At-Grade,,
104721,AST_IM_20220627_152336.jpeg,49804,Stairs,data/citywide/images/356/104721/49804__AST_IM_20220627_152336.jpeg,,No railings,Timber/Wood,,At-Grade,,
104861,AST_IM_20220628_113252.jpeg,50114,Stairs,data/citywide/images/356/104861/50114__AST_IM_20220628_113252.jpeg,,2 railings,Concrete,,At-Grade,,
104861,AST_EX_20241122_105922.jpeg,77729,Stairs,data/citywide/images/356/104861/77729__AST_EX_20241122_105922.jpeg,,2 railings,Concrete,,At-Grade,,
104870,AST_IM_20220628_114723.jpeg,50124,Stairs,data/citywide/images/356/104870/50124__AST_IM_20220628_114723.jpeg,,No railings,Box Step,,At-Grade,,
104870,AST_EX_20241122_111336.jpeg,77731,Stairs,data/citywide/images/356/104870/77731__AST_EX_20241122_111336.jpeg,,No railings,Box Step,,At-Grade,,
105082,AST_IM_20220629_095551.jpeg,50964,Stairs,data/citywide/images/356/105082/50964__AST_IM_20220629_095551.jpeg,,No railings,Box Step,,At-Grade,,
105083,AST_IM_20220629_095644.jpeg,50959,Stairs,data/citywide/images/356/105083/50959__AST_IM_20220629_095644.jpeg,,No railings,Box Step,,At-Grade,,
105130,AST_IM_20220629_113925.jpeg,50896,Stairs,data/citywide/images/356/105130/50896__AST_IM_20220629_113925.jpeg,,No railings,Box Step,,At-Grade,,
105458,AST_IM_20220702_104135.jpeg,51321,Stairs,data/citywide/images/356/105458/51321__AST_IM_20220702_104135.jpeg,,1 railing,Timber/Wood,22.0,Elevated,,many (>20)
105458,AST_EX_20250726_111513.jpeg,85439,Stairs,data/citywide/images/356/105458/85439__AST_EX_20250726_111513.jpeg,,1 railing,Timber/Wood,22.0,Elevated,,many (>20)
105458,AST_EX_20250726_112058.jpeg,85440,Stairs,data/citywide/images/356/105458/85440__AST_EX_20250726_112058.jpeg,,1 railing,Timber/Wood,22.0,Elevated,,many (>20)
105458,AST_EX_20250726_111456.jpeg,85445,Stairs,data/citywide/images/356/105458/85445__AST_EX_20250726_111456.jpeg,,1 railing,Timber/Wood,22.0,Elevated,,many (>20)
105458,AST_EX_20250726_111541.jpeg,85450,Stairs,data/citywide/images/356/105458/85450__AST_EX_20250726_111541.jpeg,,1 railing,Timber/Wood,22.0,Elevated,,many (>20)
105614,AST_IM_20220705_113226.jpeg,51597,Stairs,data/citywide/images/356/105614/51597__AST_IM_20220705_113226.jpeg,,2 railings,Timber/Wood,,Elevated,,
105614,AST_IM_20220705_113217.jpeg,51598,Stairs,data/citywide/images/356/105614/51598__AST_IM_20220705_113217.jpeg,,2 railings,Timber/Wood,,Elevated,,
105616,AST_IM_20220705_112509.jpeg,51601,Stairs,data/citywide/images/356/105616/51601__AST_IM_20220705_112509.jpeg,,No railings,Box Step,96.0,At-Grade,,many (>20)
105616,AST_EX_20241126_130644.jpeg,77908,Stairs,data/citywide/images/356/105616/77908__AST_EX_20241126_130644.jpeg,,No railings,Box Step,96.0,At-Grade,,many (>20)
105617,AST_IM_20220705_112804.jpeg,51599,Stairs,data/citywide/images/356/105617/51599__AST_IM_20220705_112804.jpeg,,No railings,Box Step,,At-Grade,,
105619,AST_IM_20220705_111704.jpeg,51602,Stairs,data/citywide/images/356/105619/51602__AST_IM_20220705_111704.jpeg,,No railings,Box Step,,At-Grade,,
105619,AST_EX_20241126_130121.jpeg,77907,Stairs,data/citywide/images/356/105619/77907__AST_EX_20241126_130121.jpeg,,No railings,Box Step,,At-Grade,,
105817,AST_IM_20220705_111149.jpeg,51875,Stairs,data/citywide/images/356/105817/51875__AST_IM_20220705_111149.jpeg,,2 railings,Timber/Wood,,Elevated,,
105819,AST_IM_20220705_112749.jpeg,51840,Stairs,data/citywide/images/356/105819/51840__AST_IM_20220705_112749.jpeg,,2 railings,Timber/Wood,,Elevated,,
105824,AST_IM_20220705_112705.jpeg,51855,Stairs,data/citywide/images/356/105824/51855__AST_IM_20220705_112705.jpeg,,No railings,Timber/Wood,,Elevated,,
105824,AST_IM_20220705_112714.jpeg,51865,Stairs,data/citywide/images/356/105824/51865__AST_IM_20220705_112714.jpeg,,No railings,Timber/Wood,,Elevated,,
105840,AST_IM_20220705_111332.jpeg,51858,Stairs,data/citywide/images/356/105840/51858__AST_IM_20220705_111332.jpeg,,1 railing,Timber/Wood,6.0,Elevated,,few (<10)
105840,AST_IM_20220705_111339.jpeg,51859,Stairs,data/citywide/images/356/105840/51859__AST_IM_20220705_111339.jpeg,,1 railing,Timber/Wood,6.0,Elevated,,few (<10)
105840,AST_IM_20220705_111346.jpeg,51869,Stairs,data/citywide/images/356/105840/51869__AST_IM_20220705_111346.jpeg,,1 railing,Timber/Wood,6.0,Elevated,,few (<10)
105840,AST_IM_20220705_111324.jpeg,51873,Stairs,data/citywide/images/356/105840/51873__AST_IM_20220705_111324.jpeg,,1 railing,Timber/Wood,6.0,Elevated,,few (<10)
105854,AST_IM_20220706_132514.jpeg,52074,Stairs,data/citywide/images/356/105854/52074__AST_IM_20220706_132514.jpeg,,No railings,Box Step,,At-Grade,,
105855,AST_IM_20220706_123138.jpeg,52078,Stairs,data/citywide/images/356/105855/52078__AST_IM_20220706_123138.jpeg,,No railings,Timber/Wood,,At-Grade,,
105855,AST_EX_20241210_115631.jpeg,78035,Stairs,data/citywide/images/356/105855/78035__AST_EX_20241210_115631.jpeg,,No railings,Timber/Wood,,At-Grade,,
105855,AST_EX_20241210_115646.jpeg,78046,Stairs,data/citywide/images/356/105855/78046__AST_EX_20241210_115646.jpeg,,No railings,Timber/Wood,,At-Grade,,
105855,AST_EX_20241210_115600.jpeg,78047,Stairs,data/citywide/images/356/105855/78047__AST_EX_20241210_115600.jpeg,,No railings,Timber/Wood,,At-Grade,,
105855,AST_EX_20241210_115610.jpeg,78049,Stairs,data/citywide/images/356/105855/78049__AST_EX_20241210_115610.jpeg,,No railings,Timber/Wood,,At-Grade,,
105855,AST_EX_20241210_115549.jpeg,78057,Stairs,data/citywide/images/356/105855/78057__AST_EX_20241210_115549.jpeg,,No railings,Timber/Wood,,At-Grade,,
106011,MI_20220707_124844.jpg,52732,Stairs,data/citywide/images/356/106011/52732__MI_20220707_124844.jpg,,No railings,Box Step,,At-Grade,,
106065,AST_IM_20220708_123304.jpeg,52914,Stairs,data/citywide/images/356/106065/52914__AST_IM_20220708_123304.jpeg,,No railings,Concrete,,At-Grade,,
106066,AST_EX_20250512_105518.jpeg,82037,Stairs,data/citywide/images/356/106066/82037__AST_EX_20250512_105518.jpeg,,No railings,Concrete,,At-Grade,,
106067,AST_EX_20250512_105841.jpeg,82033,Stairs,data/citywide/images/356/106067/82033__AST_EX_20250512_105841.jpeg,,No railings,Concrete,,At-Grade,,
106068,AST_EX_20250512_110758.jpeg,82032,Stairs,data/citywide/images/356/106068/82032__AST_EX_20250512_110758.jpeg,,1 railing,Concrete,,At-Grade,,
106070,AST_IM_20220708_123426.jpeg,52926,Stairs,data/citywide/images/356/106070/52926__AST_IM_20220708_123426.jpeg,,No railings,Concrete,,At-Grade,,
106070,AST_EX_20250512_111344.jpeg,82035,Stairs,data/citywide/images/356/106070/82035__AST_EX_20250512_111344.jpeg,,No railings,Concrete,,At-Grade,,
106071,AST_IM_20220708_123519.jpeg,52925,Stairs,data/citywide/images/356/106071/52925__AST_IM_20220708_123519.jpeg,,No railings,Concrete,,At-Grade,,
106071,AST_EX_20250512_113307.jpeg,82034,Stairs,data/citywide/images/356/106071/82034__AST_EX_20250512_113307.jpeg,,No railings,Concrete,,At-Grade,,
106072,AST_IM_20220708_123932.jpeg,52923,Stairs,data/citywide/images/356/106072/52923__AST_IM_20220708_123932.jpeg,,No railings,Concrete,,At-Grade,,
106073,AST_IM_20220708_131355.jpeg,52934,Stairs,data/citywide/images/356/106073/52934__AST_IM_20220708_131355.jpeg,,No railings,Concrete,,At-Grade,,
106073,AST_EX_20250512_105549.jpeg,82016,Stairs,data/citywide/images/356/106073/82016__AST_EX_20250512_105549.jpeg,,No railings,Concrete,,At-Grade,,
106074,AST_IM_20220708_123842.jpeg,52924,Stairs,data/citywide/images/356/106074/52924__AST_IM_20220708_123842.jpeg,,1 railing,Concrete,,At-Grade,,
106074,AST_EX_20250512_113932.jpeg,82030,Stairs,data/citywide/images/356/106074/82030__AST_EX_20250512_113932.jpeg,,1 railing,Concrete,,At-Grade,,
106506,AST_IM_20220712_140639.jpeg,53226,Stairs,data/citywide/images/356/106506/53226__AST_IM_20220712_140639.jpeg,,No railings,Box Step,,At-Grade,,
106581,AST_IM_20220712_120520.jpeg,53317,Stairs,data/citywide/images/356/106581/53317__AST_IM_20220712_120520.jpeg,,1 railing,Box Step,,At-Grade,,
106583,AST_IM_20220712_110908.jpeg,53335,Stairs,data/citywide/images/356/106583/53335__AST_IM_20220712_110908.jpeg,,1 railing,Concrete,,At-Grade,,
106584,AST_IM_20220712_110415.jpeg,53336,Stairs,data/citywide/images/356/106584/53336__AST_IM_20220712_110415.jpeg,,1 railing,Concrete,,At-Grade,,
107290,AST_IM_20220712_095324.jpeg,54367,Stairs,data/citywide/images/356/107290/54367__AST_IM_20220712_095324.jpeg,,No railings,Timber/Wood,,Elevated,,
107329,AST_IM_20220712_101456.jpeg,54321,Stairs,data/citywide/images/356/107329/54321__AST_IM_20220712_101456.jpeg,,1 railing,Timber/Wood,,Elevated,,
107471,AST_IM_20220719_104957.jpeg,54601,Stairs,data/citywide/images/356/107471/54601__AST_IM_20220719_104957.jpeg,,No railings,Box Step,,At-Grade,,
107475,AST_IM_20220719_122437.jpeg,54561,Stairs,data/citywide/images/356/107475/54561__AST_IM_20220719_122437.jpeg,,No railings,Box Step,,At-Grade,,
107485,AST_IM_20220719_122052.jpeg,54584,Stairs,data/citywide/images/356/107485/54584__AST_IM_20220719_122052.jpeg,,No railings,Box Step,,At-Grade,,
107490,AST_IM_20220719_122758.jpeg,54600,Stairs,data/citywide/images/356/107490/54600__AST_IM_20220719_122758.jpeg,,No railings,Box Step,,At-Grade,,
107516,AST_IM_20220719_121802.jpeg,54587,Stairs,data/citywide/images/356/107516/54587__AST_IM_20220719_121802.jpeg,,No railings,Box Step,,At-Grade,,
107518,AST_IM_20220719_130802.jpeg,54513,Stairs,data/citywide/images/356/107518/54513__AST_IM_20220719_130802.jpeg,,No railings,Box Step,,At-Grade,,
107667,AST_IM_20220720_134125.jpeg,54689,Stairs,data/citywide/images/356/107667/54689__AST_IM_20220720_134125.jpeg,,1 railing,Concrete,,At-Grade,,
107876,AST_IM_20220720_142457.jpeg,54993,Stairs,data/citywide/images/356/107876/54993__AST_IM_20220720_142457.jpeg,,No railings,Timber/Wood,,At-Grade,,
107878,AST_IM_20220720_143734.jpeg,54995,Stairs,data/citywide/images/356/107878/54995__AST_IM_20220720_143734.jpeg,,No railings,Timber/Wood,,Elevated,,
107878,AST_EX_20241025_120615.jpeg,76424,Stairs,data/citywide/images/356/107878/76424__AST_EX_20241025_120615.jpeg,,No railings,Timber/Wood,,Elevated,,
107879,AST_IM_20220720_143549.jpeg,54969,Stairs,data/citywide/images/356/107879/54969__AST_IM_20220720_143549.jpeg,,No railings,Timber/Wood,,Elevated,,
107879,AST_EX_20241025_120726.jpeg,76398,Stairs,data/citywide/images/356/107879/76398__AST_EX_20241025_120726.jpeg,,No railings,Timber/Wood,,Elevated,,
107881,AST_IM_20220721_114231.jpeg,55008,Stairs,data/citywide/images/356/107881/55008__AST_IM_20220721_114231.jpeg,,No railings,Timber/Wood,,,,
107884,AST_IM_20220720_143632.jpeg,54992,Stairs,data/citywide/images/356/107884/54992__AST_IM_20220720_143632.jpeg,,No railings,Timber/Wood,,At-Grade,,
107884,AST_EX_20241025_120639.jpeg,76419,Stairs,data/citywide/images/356/107884/76419__AST_EX_20241025_120639.jpeg,,No railings,Timber/Wood,,At-Grade,,
107886,AST_IM_20220720_162138.jpeg,54954,Stairs,data/citywide/images/356/107886/54954__AST_IM_20220720_162138.jpeg,,1 railing,Timber/Wood,,Elevated,,
107893,AST_IM_20220721_113952.jpeg,54982,Stairs,data/citywide/images/356/107893/54982__AST_IM_20220721_113952.jpeg,,No railings,Timber/Wood,,At-Grade,,
107893,AST_IM_20220721_114007.jpeg,54985,Stairs,data/citywide/images/356/107893/54985__AST_IM_20220721_114007.jpeg,,No railings,Timber/Wood,,At-Grade,,
107894,AST_IM_20220720_162246.jpeg,54951,Stairs,data/citywide/images/356/107894/54951__AST_IM_20220720_162246.jpeg,,2 railings,Timber/Wood,,Elevated,,
107894,AST_EX_20241025_101609.jpeg,76404,Stairs,data/citywide/images/356/107894/76404__AST_EX_20241025_101609.jpeg,,2 railings,Timber/Wood,,Elevated,,
107899,AST_IM_20220720_162031.jpeg,54956,Stairs,data/citywide/images/356/107899/54956__AST_IM_20220720_162031.jpeg,,1 railing,Timber/Wood,,Elevated,,
107899,AST_EX_20241025_101655.jpeg,76393,Stairs,data/citywide/images/356/107899/76393__AST_EX_20241025_101655.jpeg,,1 railing,Timber/Wood,,Elevated,,
107902,AST_IM_20220721_115401.jpeg,55014,Stairs,data/citywide/images/356/107902/55014__AST_IM_20220721_115401.jpeg,,No railings,Timber/Wood,,At-Grade,,
107903,AST_IM_20220721_114633.jpeg,54958,Stairs,data/citywide/images/356/107903/54958__AST_IM_20220721_114633.jpeg,,No railings,Rock/Stone,,At-Grade,,
107905,AST_IM_20220721_121111.jpeg,54978,Stairs,data/citywide/images/356/107905/54978__AST_IM_20220721_121111.jpeg,,No railings,Box Step,,At-Grade,,
107913,AST_IM_20220721_131810.jpeg,55011,Stairs,data/citywide/images/356/107913/55011__AST_IM_20220721_131810.jpeg,,No railings,Timber/Wood,,At-Grade,,
107917,AST_IM_20220721_120918.jpeg,55015,Stairs,data/citywide/images/356/107917/55015__AST_IM_20220721_120918.jpeg,,No railings,Box Step,,At-Grade,,
107918,AST_IM_20220721_123125.jpeg,55000,Stairs,data/citywide/images/356/107918/55000__AST_IM_20220721_123125.jpeg,,No railings,Timber/Wood,,At-Grade,,
107921,AST_IM_20220721_122522.jpeg,55009,Stairs,data/citywide/images/356/107921/55009__AST_IM_20220721_122522.jpeg,,No railings,Timber/Wood,,Elevated,,
107927,AST_IM_20220720_150204.jpeg,55175,Stairs,data/citywide/images/356/107927/55175__AST_IM_20220720_150204.jpeg,,No railings,Timber/Wood,,At-Grade,,
107927,AST_IM_20220720_150051.jpeg,55188,Stairs,data/citywide/images/356/107927/55188__AST_IM_20220720_150051.jpeg,,No railings,Timber/Wood,,At-Grade,,
107927,AST_IM_20220720_150146.jpeg,55195,Stairs,data/citywide/images/356/107927/55195__AST_IM_20220720_150146.jpeg,,No railings,Timber/Wood,,At-Grade,,
107928,AST_IM_20220720_150803.jpeg,55198,Stairs,data/citywide/images/356/107928/55198__AST_IM_20220720_150803.jpeg,,No railings,Timber/Wood,,,,
107928,AST_IM_20220720_150752.jpeg,55202,Stairs,data/citywide/images/356/107928/55202__AST_IM_20220720_150752.jpeg,,No railings,Timber/Wood,,,,
107929,AST_IM_20220720_152821.jpeg,55184,Stairs,data/citywide/images/356/107929/55184__AST_IM_20220720_152821.jpeg,,No railings,Timber/Wood,,,,
107931,AST_IM_20220720_150528.jpeg,55186,Stairs,data/citywide/images/356/107931/55186__AST_IM_20220720_150528.jpeg,,No railings,Timber/Wood,,,,
107931,AST_IM_20220720_150539.jpeg,55189,Stairs,data/citywide/images/356/107931/55189__AST_IM_20220720_150539.jpeg,,No railings,Timber/Wood,,,,
107932,AST_IM_20220720_154045.jpeg,55161,Stairs,data/citywide/images/356/107932/55161__AST_IM_20220720_154045.jpeg,,No railings,Timber/Wood,,,,
107934,AST_IM_20220720_152108.jpeg,55162,Stairs,data/citywide/images/356/107934/55162__AST_IM_20220720_152108.jpeg,,No railings,Timber/Wood,,,,
107935,AST_IM_20220720_151323.jpeg,55173,Stairs,data/citywide/images/356/107935/55173__AST_IM_20220720_151323.jpeg,,No railings,Timber/Wood,,,,
107935,AST_IM_20220720_151150.jpeg,55183,Stairs,data/citywide/images/356/107935/55183__AST_IM_20220720_151150.jpeg,,No railings,Timber/Wood,,,,
107937,AST_IM_20220720_151546.jpeg,55171,Stairs,data/citywide/images/356/107937/55171__AST_IM_20220720_151546.jpeg,,No railings,Timber/Wood,,,,
107937,AST_IM_20220720_151609.jpeg,55180,Stairs,data/citywide/images/356/107937/55180__AST_IM_20220720_151609.jpeg,,No railings,Timber/Wood,,,,
107938,AST_IM_20220720_151758.jpeg,55172,Stairs,data/citywide/images/356/107938/55172__AST_IM_20220720_151758.jpeg,,No railings,Timber/Wood,,,,
107939,AST_IM_20220720_155056.jpeg,55160,Stairs,data/citywide/images/356/107939/55160__AST_IM_20220720_155056.jpeg,,No railings,Timber/Wood,,,,
107939,AST_IM_20220720_155146.jpeg,55167,Stairs,data/citywide/images/356/107939/55167__AST_IM_20220720_155146.jpeg,,No railings,Timber/Wood,,,,
107941,AST_IM_20220720_153243.jpeg,55170,Stairs,data/citywide/images/356/107941/55170__AST_IM_20220720_153243.jpeg,,No railings,Timber/Wood,,,,
107942,AST_IM_20220720_153747.jpeg,55194,Stairs,data/citywide/images/356/107942/55194__AST_IM_20220720_153747.jpeg,,No railings,Timber/Wood,,,,
107943,AST_IM_20220720_153016.jpeg,55179,Stairs,data/citywide/images/356/107943/55179__AST_IM_20220720_153016.jpeg,,No railings,Timber/Wood,,,,
107943,AST_IM_20220720_153000.jpeg,55201,Stairs,data/citywide/images/356/107943/55201__AST_IM_20220720_153000.jpeg,,No railings,Timber/Wood,,,,
107944,AST_IM_20220720_154405.jpeg,55200,Stairs,data/citywide/images/356/107944/55200__AST_IM_20220720_154405.jpeg,,No railings,Timber/Wood,,,,
107945,AST_IM_20220720_155326.jpeg,55181,Stairs,data/citywide/images/356/107945/55181__AST_IM_20220720_155326.jpeg,,No railings,Timber/Wood,,,,
107947,AST_IM_20220720_160248.jpeg,55142,Stairs,data/citywide/images/356/107947/55142__AST_IM_20220720_160248.jpeg,,No railings,Timber/Wood,,,,
107950,AST_IM_20220720_165621.jpeg,55085,Stairs,data/citywide/images/356/107950/55085__AST_IM_20220720_165621.jpeg,,No railings,Timber/Wood,,At-Grade,,
107950,AST_IM_20220720_165600.jpeg,55110,Stairs,data/citywide/images/356/107950/55110__AST_IM_20220720_165600.jpeg,,No railings,Timber/Wood,,At-Grade,,
107950,AST_IM_20220720_165542.jpeg,55123,Stairs,data/citywide/images/356/107950/55123__AST_IM_20220720_165542.jpeg,,No railings,Timber/Wood,,At-Grade,,
107953,AST_IM_20220720_154605.jpeg,55159,Stairs,data/citywide/images/356/107953/55159__AST_IM_20220720_154605.jpeg,,,,,,,
107954,AST_IM_20220720_162105.jpeg,55072,Stairs,data/citywide/images/356/107954/55072__AST_IM_20220720_162105.jpeg,,1 railing,Timber/Wood,,Elevated,,
107954,AST_IM_20220720_162127.jpeg,55094,Stairs,data/citywide/images/356/107954/55094__AST_IM_20220720_162127.jpeg,,1 railing,Timber/Wood,,Elevated,,
107956,AST_IM_20220720_164715.jpeg,55137,Stairs,data/citywide/images/356/107956/55137__AST_IM_20220720_164715.jpeg,,No railings,Timber/Wood,,,,
107956,AST_IM_20220720_164706.jpeg,55138,Stairs,data/citywide/images/356/107956/55138__AST_IM_20220720_164706.jpeg,,No railings,Timber/Wood,,,,
107964,AST_IM_20220720_161140.jpeg,55112,Stairs,data/citywide/images/356/107964/55112__AST_IM_20220720_161140.jpeg,,,,,,,
107967,AST_IM_20220720_160855.jpeg,55140,Stairs,data/citywide/images/356/107967/55140__AST_IM_20220720_160855.jpeg,,,,,,,
107968,AST_IM_20220721_115455.jpeg,55146,Stairs,data/citywide/images/356/107968/55146__AST_IM_20220721_115455.jpeg,,No railings,Timber/Wood,,At-Grade,,
107968,AST_IM_20220721_115438.jpeg,55148,Stairs,data/citywide/images/356/107968/55148__AST_IM_20220721_115438.jpeg,,No railings,Timber/Wood,,At-Grade,,
107971,AST_IM_20220721_144956.jpeg,55040,Stairs,data/citywide/images/356/107971/55040__AST_IM_20220721_144956.jpeg,,No railings,Box Step,,At-Grade,,
107971,AST_IM_20220721_145014.jpeg,55045,Stairs,data/citywide/images/356/107971/55045__AST_IM_20220721_145014.jpeg,,No railings,Box Step,,At-Grade,,
107972,AST_IM_20220720_163732.jpeg,55141,Stairs,data/citywide/images/356/107972/55141__AST_IM_20220720_163732.jpeg,,No railings,Timber/Wood,,,,
107974,AST_IM_20220721_135429.jpeg,55075,Stairs,data/citywide/images/356/107974/55075__AST_IM_20220721_135429.jpeg,,No railings,Timber/Wood,,At-Grade,,
107975,AST_IM_20220721_140030.jpeg,55049,Stairs,data/citywide/images/356/107975/55049__AST_IM_20220721_140030.jpeg,,No railings,Timber/Wood,,Elevated,,
107976,AST_IM_20220720_164356.jpeg,55090,Stairs,data/citywide/images/356/107976/55090__AST_IM_20220720_164356.jpeg,,,,,,,
107976,AST_IM_20220720_164318.jpeg,55091,Stairs,data/citywide/images/356/107976/55091__AST_IM_20220720_164318.jpeg,,,,,,,
107977,AST_IM_20220721_144900.jpeg,55041,Stairs,data/citywide/images/356/107977/55041__AST_IM_20220721_144900.jpeg,,No railings,Box Step,,At-Grade,,
107981,AST_IM_20220720_154919.jpeg,55155,Stairs,data/citywide/images/356/107981/55155__AST_IM_20220720_154919.jpeg,,,,,,,
107981,AST_IM_20220720_154910.jpeg,55156,Stairs,data/citywide/images/356/107981/55156__AST_IM_20220720_154910.jpeg,,,,,,,
107981,AST_IM_20220720_154711.jpeg,55168,Stairs,data/citywide/images/356/107981/55168__AST_IM_20220720_154711.jpeg,,,,,,,
107983,AST_IM_20220721_135934.jpeg,55077,Stairs,data/citywide/images/356/107983/55077__AST_IM_20220721_135934.jpeg,,No railings,Box Step,,At-Grade,,
107985,AST_IM_20220720_161807.jpeg,55095,Stairs,data/citywide/images/356/107985/55095__AST_IM_20220720_161807.jpeg,,,,,,,
107986,AST_IM_20220720_161552.jpeg,55096,Stairs,data/citywide/images/356/107986/55096__AST_IM_20220720_161552.jpeg,,,,,,,
107987,AST_IM_20220720_162619.jpeg,55117,Stairs,data/citywide/images/356/107987/55117__AST_IM_20220720_162619.jpeg,,No railings,Timber/Wood,,At-Grade,,
107993,AST_IM_20220721_103759.jpeg,55087,Stairs,data/citywide/images/356/107993/55087__AST_IM_20220721_103759.jpeg,,No railings,Box Step,,At-Grade,,
107994,AST_IM_20220720_165009.jpeg,55070,Stairs,data/citywide/images/356/107994/55070__AST_IM_20220720_165009.jpeg,,,,,,,
107994,AST_IM_20220720_165030.jpeg,55088,Stairs,data/citywide/images/356/107994/55088__AST_IM_20220720_165030.jpeg,,,,,,,
107995,AST_IM_20220721_140529.jpeg,55101,Stairs,data/citywide/images/356/107995/55101__AST_IM_20220721_140529.jpeg,,No railings,Timber/Wood,,Elevated,,
107999,AST_IM_20220721_113019.jpeg,55107,Stairs,data/citywide/images/356/107999/55107__AST_IM_20220721_113019.jpeg,,No railings,Timber/Wood,,At-Grade,,
107999,AST_IM_20220721_113004.jpeg,55130,Stairs,data/citywide/images/356/107999/55130__AST_IM_20220721_113004.jpeg,,No railings,Timber/Wood,,At-Grade,,
108003,AST_IM_20220720_155801.jpeg,55127,Stairs,data/citywide/images/356/108003/55127__AST_IM_20220720_155801.jpeg,,,,,,,
108004,AST_IM_20220721_110655.jpeg,55134,Stairs,data/citywide/images/356/108004/55134__AST_IM_20220721_110655.jpeg,,No railings,Timber/Wood,,At-Grade,,
108005,AST_IM_20220721_135803.jpeg,55065,Stairs,data/citywide/images/356/108005/55065__AST_IM_20220721_135803.jpeg,,No railings,Timber/Wood,,Elevated,,
108005,AST_IM_20220721_135756.jpeg,55079,Stairs,data/citywide/images/356/108005/55079__AST_IM_20220721_135756.jpeg,,No railings,Timber/Wood,,Elevated,,
108006,AST_IM_20220720_163354.jpeg,55114,Stairs,data/citywide/images/356/108006/55114__AST_IM_20220720_163354.jpeg,,No railings,Timber/Wood,,At-Grade,,
108006,AST_EX_20241025_140916.jpeg,76396,Stairs,data/citywide/images/356/108006/76396__AST_EX_20241025_140916.jpeg,,No railings,Timber/Wood,,At-Grade,,
108010,AST_IM_20220721_111307.jpeg,55084,Stairs,data/citywide/images/356/108010/55084__AST_IM_20220721_111307.jpeg,,No railings,Timber/Wood,,Elevated,,
108012,AST_IM_20220721_145557.jpeg,55073,Stairs,data/citywide/images/356/108012/55073__AST_IM_20220721_145557.jpeg,,No railings,Timber/Wood,,At-Grade,,
108013,AST_IM_20220721_110104.jpeg,55121,Stairs,data/citywide/images/356/108013/55121__AST_IM_20220721_110104.jpeg,,No railings,Box Step,,At-Grade,,
108024,AST_IM_20220721_134924.jpeg,55067,Stairs,data/citywide/images/356/108024/55067__AST_IM_20220721_134924.jpeg,,No railings,Box Step,,At-Grade,,
108027,AST_IM_20220721_140259.jpeg,55074,Stairs,data/citywide/images/356/108027/55074__AST_IM_20220721_140259.jpeg,,,,,,,
108027,AST_IM_20220721_140310.jpeg,55097,Stairs,data/citywide/images/356/108027/55097__AST_IM_20220721_140310.jpeg,,,,,,,
108028,AST_IM_20220721_105447.jpeg,55135,Stairs,data/citywide/images/356/108028/55135__AST_IM_20220721_105447.jpeg,,No railings,Timber/Wood,,At-Grade,,
108035,AST_IM_20220721_145337.jpeg,55039,Stairs,data/citywide/images/356/108035/55039__AST_IM_20220721_145337.jpeg,,No railings,Timber/Wood,,,,
108241,AST_EX_20250918_162234.jpeg,88546,Stairs,data/citywide/images/356/108241/88546__AST_EX_20250918_162234.jpeg,,No railings,Timber/Wood,,,,
108487,AST_IM_20220725_095304.jpeg,55681,Stairs,data/citywide/images/356/108487/55681__AST_IM_20220725_095304.jpeg,,No railings,Timber/Wood,,At-Grade,,
108648,AST_IM_20220721_092304.jpeg,55786,Stairs,data/citywide/images/356/108648/55786__AST_IM_20220721_092304.jpeg,,1 railing,Box Step,,At-Grade,,
108648,AST_EX_20230904_133710.jpeg,66153,Stairs,data/citywide/images/356/108648/66153__AST_EX_20230904_133710.jpeg,,1 railing,Box Step,,At-Grade,,
108734,AST_IM_20220726_115350.jpeg,56065,Stairs,data/citywide/images/356/108734/56065__AST_IM_20220726_115350.jpeg,,No railings,Timber/Wood,,,,
108764,AST_IM_20220726_133312.jpeg,56091,Stairs,data/citywide/images/356/108764/56091__AST_IM_20220726_133312.jpeg,,No railings,,,,,
108862,AST_IM_20220726_153539.jpeg,56395,Stairs,data/citywide/images/356/108862/56395__AST_IM_20220726_153539.jpeg,,2 railings,Concrete,,At-Grade,,
108868,AST_IM_20220726_151226.jpeg,56404,Stairs,data/citywide/images/356/108868/56404__AST_IM_20220726_151226.jpeg,,2 railings,Concrete,,At-Grade,,
108945,AST_IM_20220727_122833.jpeg,56665,Stairs,data/citywide/images/356/108945/56665__AST_IM_20220727_122833.jpeg,,No railings,Timber/Wood,,Elevated,,
108945,AST_EX_20251007_132426.jpeg,89162,Stairs,data/citywide/images/356/108945/89162__AST_EX_20251007_132426.jpeg,,No railings,Timber/Wood,,Elevated,,
