asset_id,filename,file_id,profile_name,image_path,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
64887,AST_EX_20220525_162916.jpeg,43290,Boardwalk < 1.2m High,data/citywide/images/337/64887/43290__AST_EX_20220525_162916.jpeg,Timber,,No,No railings,110.0,Timber,1.0,long (>100m),standard (0.9-1.5m),
64888,AST_EX_20220527_075651.jpeg,43288,Boardwalk < 1.2m High,data/citywide/images/337/64888/43288__AST_EX_20220527_075651.jpeg,Timber,,No,No railings,10.0,Timber,,short (<20m),,
64888,AST_EX_20210727_142256.jpeg,10119,Boardwalk < 1.2m High,data/citywide/images/337/64888/10119__AST_EX_20210727_142256.jpeg,Timber,,No,No railings,10.0,Timber,,short (<20m),,
65422,AST_EX_20220907_124503.jpeg,62906,Boardwalk < 1.2m High,data/citywide/images/337/65422/62906__AST_EX_20220907_124503.jpeg,Timber,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
64889,AST_EX_20210727_151232.jpeg,10074,Boardwalk < 1.2m High,data/citywide/images/337/64889/10074__AST_EX_20210727_151232.jpeg,Timber,,No,No railings,42.0,Timber,,medium (20-100m),,
64889,AST_EX_20220525_153708.jpeg,43266,Boardwalk < 1.2m High,data/citywide/images/337/64889/43266__AST_EX_20220525_153708.jpeg,Timber,,No,No railings,42.0,Timber,,medium (20-100m),,
65422,AST_EX_20220907_124428.jpeg,62911,Boardwalk < 1.2m High,data/citywide/images/337/65422/62911__AST_EX_20220907_124428.jpeg,Timber,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
65428,AST_EX_20210916_121642.jpeg,22079,Boardwalk < 1.2m High,data/citywide/images/337/65428/22079__AST_EX_20210916_121642.jpeg,Timber,,No,No railings,30.0,Timber,,medium (20-100m),,
66040,MI_20210907_132030.jpg,20077,Boardwalk < 1.2m High,data/citywide/images/337/66040/20077__MI_20210907_132030.jpg,Timber,,No,No railings,42.0,Timber,,medium (20-100m),,
65422,AST_EX_20220907_124415.jpeg,62913,Boardwalk < 1.2m High,data/citywide/images/337/65422/62913__AST_EX_20220907_124415.jpeg,Timber,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
65430,AST_EX_20210916_163423.jpeg,22078,Boardwalk < 1.2m High,data/citywide/images/337/65430/22078__AST_EX_20210916_163423.jpeg,Timber,,No,No railings,,Timber,,,,
66040,AST_EX_20220726_140401.jpeg,56455,Boardwalk < 1.2m High,data/citywide/images/337/66040/56455__AST_EX_20220726_140401.jpeg,Timber,,No,No railings,42.0,Timber,,medium (20-100m),,
66539,20250709_171644_resized.jpg,89731,Boardwalk < 1.2m High,data/citywide/images/337/66539/89731__20250709_171644_resized.jpg,Timber,,No,No railings,100.0,Timber,,long (>100m),,
66933,AST_EX_20241109_134536.jpeg,77320,Boardwalk < 1.2m High,data/citywide/images/337/66933/77320__AST_EX_20241109_134536.jpeg,Timber,,No,No railings,200.0,Timber,,long (>100m),,
66539,20250709_171607_resized.jpg,89730,Boardwalk < 1.2m High,data/citywide/images/337/66539/89730__20250709_171607_resized.jpg,Timber,,No,No railings,100.0,Timber,,long (>100m),,
66539,20250709_171704_resized.jpg,89732,Boardwalk < 1.2m High,data/citywide/images/337/66539/89732__20250709_171704_resized.jpg,Timber,,No,No railings,100.0,Timber,,long (>100m),,
67630,AST_EX_20220615_131801.jpeg,46390,Boardwalk < 1.2m High,data/citywide/images/337/67630/46390__AST_EX_20220615_131801.jpeg,Timber,,No,No railings,250.0,Timber,,long (>100m),,
67630,AST_EX_20241107_145231.jpeg,77217,Boardwalk < 1.2m High,data/citywide/images/337/67630/77217__AST_EX_20241107_145231.jpeg,Timber,,No,No railings,250.0,Timber,,long (>100m),,
81875,AST_EX_20240703_100456.jpeg,70329,Boardwalk < 1.2m High,data/citywide/images/337/81875/70329__AST_EX_20240703_100456.jpeg,Timber,,No,No railings,150.0,Timber,1.5,long (>100m),wide (>1.5m),
67630,AST_EX_20241107_145549.jpeg,77215,Boardwalk < 1.2m High,data/citywide/images/337/67630/77215__AST_EX_20241107_145549.jpeg,Timber,,No,No railings,250.0,Timber,,long (>100m),,
81875,AST_EX_20240703_100447.jpeg,70358,Boardwalk < 1.2m High,data/citywide/images/337/81875/70358__AST_EX_20240703_100447.jpeg,Timber,,No,No railings,150.0,Timber,1.5,long (>100m),wide (>1.5m),
81875,AST_IM_20210627_111805.jpeg,2856,Boardwalk < 1.2m High,data/citywide/images/337/81875/2856__AST_IM_20210627_111805.jpeg,Timber,,No,No railings,150.0,Timber,1.5,long (>100m),wide (>1.5m),
81411,MI_20210622_134449.jpg,1666,Boardwalk < 1.2m High,data/citywide/images/337/81411/1666__MI_20210622_134449.jpg,Timber,,No,No railings,,Timber,,,,
81887,AST_IM_20210627_113213.jpeg,2850,Boardwalk < 1.2m High,data/citywide/images/337/81887/2850__AST_IM_20210627_113213.jpeg,Timber,,No,No railings,325.0,Timber,1.5,long (>100m),wide (>1.5m),
81887,AST_EX_20240703_095329.jpeg,70357,Boardwalk < 1.2m High,data/citywide/images/337/81887/70357__AST_EX_20240703_095329.jpeg,Timber,,No,No railings,325.0,Timber,1.5,long (>100m),wide (>1.5m),
81889,AST_EX_20240703_101216.jpeg,70330,Boardwalk < 1.2m High,data/citywide/images/337/81889/70330__AST_EX_20240703_101216.jpeg,Timber,,Yes,No railings,100.0,Timber,2.0,long (>100m),wide (>1.5m),
81889,AST_IM_20210627_111057.jpeg,2858,Boardwalk < 1.2m High,data/citywide/images/337/81889/2858__AST_IM_20210627_111057.jpeg,Timber,,Yes,No railings,100.0,Timber,2.0,long (>100m),wide (>1.5m),
81889,AST_IM_20210627_111025.jpeg,2859,Boardwalk < 1.2m High,data/citywide/images/337/81889/2859__AST_IM_20210627_111025.jpeg,Timber,,Yes,No railings,100.0,Timber,2.0,long (>100m),wide (>1.5m),
83121,AST_IM_20210708_113124.jpeg,6547,Boardwalk < 1.2m High,data/citywide/images/337/83121/6547__AST_IM_20210708_113124.jpeg,,,,,,,,,,
83121,AST_IM_20210708_113117.jpeg,6548,Boardwalk < 1.2m High,data/citywide/images/337/83121/6548__AST_IM_20210708_113117.jpeg,,,,,,,,,,
83146,MI_20210716_084500.jpg,6702,Boardwalk < 1.2m High,data/citywide/images/337/83146/6702__MI_20210716_084500.jpg,Timber,,,No railings,10.0,Timber,2.0,short (<20m),wide (>1.5m),
83146,MI_20210716_084303.jpg,6697,Boardwalk < 1.2m High,data/citywide/images/337/83146/6697__MI_20210716_084303.jpg,Timber,,,No railings,10.0,Timber,2.0,short (<20m),wide (>1.5m),
83146,AST_EX_20250525_120025.jpeg,82704,Boardwalk < 1.2m High,data/citywide/images/337/83146/82704__AST_EX_20250525_120025.jpeg,Timber,,,No railings,10.0,Timber,2.0,short (<20m),wide (>1.5m),
83895,MI_20210728_115516.jpg,9306,Boardwalk < 1.2m High,data/citywide/images/337/83895/9306__MI_20210728_115516.jpg,Timber,,No,No railings,3.0,Timber,0.5,short (<20m),narrow (<0.9m),
83146,MI_20210716_084510.jpg,6700,Boardwalk < 1.2m High,data/citywide/images/337/83146/6700__MI_20210716_084510.jpg,Timber,,,No railings,10.0,Timber,2.0,short (<20m),wide (>1.5m),
83916,MI_20210729_100649.jpg,9197,Boardwalk < 1.2m High,data/citywide/images/337/83916/9197__MI_20210729_100649.jpg,Timber,,No,No railings,3.0,Steel,1.0,short (<20m),standard (0.9-1.5m),
83898,MI_20210729_092057.jpg,9319,Boardwalk < 1.2m High,data/citywide/images/337/83898/9319__MI_20210729_092057.jpg,Timber,,No,No railings,4.0,Timber,0.5,short (<20m),narrow (<0.9m),
83458,AST_IM_20210723_112048.jpeg,7920,Boardwalk < 1.2m High,data/citywide/images/337/83458/7920__AST_IM_20210723_112048.jpeg,Timber,,,No railings,8.0,Timber,1.5,short (<20m),wide (>1.5m),
83926,MI_20210729_091937.jpg,9278,Boardwalk < 1.2m High,data/citywide/images/337/83926/9278__MI_20210729_091937.jpg,Timber,,No,No railings,4.0,,1.0,short (<20m),standard (0.9-1.5m),
83914,MI_20210729_092710.jpg,9191,Boardwalk < 1.2m High,data/citywide/images/337/83914/9191__MI_20210729_092710.jpg,Timber,,No,No railings,5.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
83934,AST_IM_20210724_085314.jpeg,9106,Boardwalk < 1.2m High,data/citywide/images/337/83934/9106__AST_IM_20210724_085314.jpeg,Timber,,No,No railings,12.0,Timber,,short (<20m),,
83925,MI_20210728_114721.jpg,9266,Boardwalk < 1.2m High,data/citywide/images/337/83925/9266__MI_20210728_114721.jpg,Timber,,No,No railings,10.0,,5.0,short (<20m),wide (>1.5m),
83938,AST_IM_20210724_085829.jpeg,9102,Boardwalk < 1.2m High,data/citywide/images/337/83938/9102__AST_IM_20210724_085829.jpeg,Timber,,No,No railings,17.0,Timber,,short (<20m),,
83939,AST_IM_20210724_085108.jpeg,9121,Boardwalk < 1.2m High,data/citywide/images/337/83939/9121__AST_IM_20210724_085108.jpeg,Timber,,No,No railings,12.0,Timber,,short (<20m),,
83941,AST_IM_20210724_085611.jpeg,9112,Boardwalk < 1.2m High,data/citywide/images/337/83941/9112__AST_IM_20210724_085611.jpeg,Timber,,No,No railings,20.0,Timber,,medium (20-100m),,
83942,AST_IM_20210723_105235.jpeg,9132,Boardwalk < 1.2m High,data/citywide/images/337/83942/9132__AST_IM_20210723_105235.jpeg,Timber,,No,No railings,15.0,Timber,,short (<20m),,
83943,AST_IM_20210724_090032.jpeg,9099,Boardwalk < 1.2m High,data/citywide/images/337/83943/9099__AST_IM_20210724_090032.jpeg,Timber,,No,No railings,4.0,Timber,,short (<20m),,
83936,AST_IM_20210724_085513.jpeg,9109,Boardwalk < 1.2m High,data/citywide/images/337/83936/9109__AST_IM_20210724_085513.jpeg,Timber,,No,No railings,7.0,Timber,,short (<20m),,
83944,AST_IM_20210724_091132.jpeg,9107,Boardwalk < 1.2m High,data/citywide/images/337/83944/9107__AST_IM_20210724_091132.jpeg,Timber,,No,No railings,7.0,Timber,,short (<20m),,
83945,AST_IM_20210724_081543.jpeg,9131,Boardwalk < 1.2m High,data/citywide/images/337/83945/9131__AST_IM_20210724_081543.jpeg,Timber,,No,No railings,15.0,Timber,,short (<20m),,
83950,AST_IM_20210724_084917.jpeg,9123,Boardwalk < 1.2m High,data/citywide/images/337/83950/9123__AST_IM_20210724_084917.jpeg,Timber,,No,No railings,68.0,Timber,,medium (20-100m),,
83947,AST_IM_20210724_085211.jpeg,9125,Boardwalk < 1.2m High,data/citywide/images/337/83947/9125__AST_IM_20210724_085211.jpeg,Timber,,No,No railings,40.0,Timber,,medium (20-100m),,
83952,AST_IM_20210724_085713.jpeg,9117,Boardwalk < 1.2m High,data/citywide/images/337/83952/9117__AST_IM_20210724_085713.jpeg,Timber,,No,No railings,18.0,Timber,,short (<20m),,
83951,AST_IM_20210724_085911.jpeg,9120,Boardwalk < 1.2m High,data/citywide/images/337/83951/9120__AST_IM_20210724_085911.jpeg,Timber,,No,No railings,38.0,Timber,,medium (20-100m),,
83948,AST_IM_20210724_090113.jpeg,9100,Boardwalk < 1.2m High,data/citywide/images/337/83948/9100__AST_IM_20210724_090113.jpeg,Timber,,No,No railings,4.0,Timber,,short (<20m),,
83953,AST_IM_20210724_085417.jpeg,9105,Boardwalk < 1.2m High,data/citywide/images/337/83953/9105__AST_IM_20210724_085417.jpeg,Timber,,No,No railings,14.0,Timber,,short (<20m),,
84095,AST_EX_20220525_164217.jpeg,43265,Boardwalk < 1.2m High,data/citywide/images/337/84095/43265__AST_EX_20220525_164217.jpeg,Timber,,No,No railings,,,,,,
84096,AST_IM_20210727_160649.jpeg,10096,Boardwalk < 1.2m High,data/citywide/images/337/84096/10096__AST_IM_20210727_160649.jpeg,,,No,No railings,,,,,,
84096,AST_IM_20210727_160630.jpeg,10097,Boardwalk < 1.2m High,data/citywide/images/337/84096/10097__AST_IM_20210727_160630.jpeg,,,No,No railings,,,,,,
84095,AST_IM_20210727_154552.jpeg,10116,Boardwalk < 1.2m High,data/citywide/images/337/84095/10116__AST_IM_20210727_154552.jpeg,Timber,,No,No railings,,,,,,
84096,AST_EX_20220527_083552.jpeg,43258,Boardwalk < 1.2m High,data/citywide/images/337/84096/43258__AST_EX_20220527_083552.jpeg,,,No,No railings,,,,,,
84095,AST_IM_20210727_154613.jpeg,10114,Boardwalk < 1.2m High,data/citywide/images/337/84095/10114__AST_IM_20210727_154613.jpeg,Timber,,No,No railings,,,,,,
84099,AST_IM_20210727_162927.jpeg,10101,Boardwalk < 1.2m High,data/citywide/images/337/84099/10101__AST_IM_20210727_162927.jpeg,,,No,No railings,,,,,,
84099,AST_EX_20220527_082351.jpeg,43262,Boardwalk < 1.2m High,data/citywide/images/337/84099/43262__AST_EX_20220527_082351.jpeg,,,No,No railings,,,,,,
84101,AST_EX_20220527_084214.jpeg,43257,Boardwalk < 1.2m High,data/citywide/images/337/84101/43257__AST_EX_20220527_084214.jpeg,,,No,No railings,,,,,,
84099,AST_IM_20210727_163127.jpeg,10100,Boardwalk < 1.2m High,data/citywide/images/337/84099/10100__AST_IM_20210727_163127.jpeg,,,No,No railings,,,,,,
84102,AST_IM_20210727_162144.jpeg,10080,Boardwalk < 1.2m High,data/citywide/images/337/84102/10080__AST_IM_20210727_162144.jpeg,,,No,No railings,,,,,,
84101,AST_IM_20210727_155316.jpeg,10091,Boardwalk < 1.2m High,data/citywide/images/337/84101/10091__AST_IM_20210727_155316.jpeg,,,No,No railings,,,,,,
84105,AST_IM_20210727_161033.jpeg,10108,Boardwalk < 1.2m High,data/citywide/images/337/84105/10108__AST_IM_20210727_161033.jpeg,,,No,No railings,,,,,,
84102,AST_EX_20220527_082641.jpeg,43283,Boardwalk < 1.2m High,data/citywide/images/337/84102/43283__AST_EX_20220527_082641.jpeg,,,No,No railings,,,,,,
84105,AST_EX_20220527_083452.jpeg,43277,Boardwalk < 1.2m High,data/citywide/images/337/84105/43277__AST_EX_20220527_083452.jpeg,,,No,No railings,,,,,,
84106,AST_IM_20210727_162808.jpeg,10077,Boardwalk < 1.2m High,data/citywide/images/337/84106/10077__AST_IM_20210727_162808.jpeg,,,No,No railings,,,,,,
84102,AST_IM_20210727_162159.jpeg,10079,Boardwalk < 1.2m High,data/citywide/images/337/84102/10079__AST_IM_20210727_162159.jpeg,,,No,No railings,,,,,,
84105,AST_IM_20210727_161017.jpeg,10109,Boardwalk < 1.2m High,data/citywide/images/337/84105/10109__AST_IM_20210727_161017.jpeg,,,No,No railings,,,,,,
84106,AST_IM_20210727_162611.jpeg,10078,Boardwalk < 1.2m High,data/citywide/images/337/84106/10078__AST_IM_20210727_162611.jpeg,,,No,No railings,,,,,,
84106,AST_EX_20220527_082536.jpeg,43259,Boardwalk < 1.2m High,data/citywide/images/337/84106/43259__AST_EX_20220527_082536.jpeg,,,No,No railings,,,,,,
84113,AST_IM_20210727_155643.jpeg,10063,Boardwalk < 1.2m High,data/citywide/images/337/84113/10063__AST_IM_20210727_155643.jpeg,,,No,No railings,,,,,,
84113,AST_EX_20220527_084013.jpeg,43273,Boardwalk < 1.2m High,data/citywide/images/337/84113/43273__AST_EX_20220527_084013.jpeg,,,No,No railings,,,,,,
84820,AST_IM_20210804_112608.jpeg,10590,Boardwalk < 1.2m High,data/citywide/images/337/84820/10590__AST_IM_20210804_112608.jpeg,,,No,No railings,,,,,,
84824,AST_IM_20210804_113341.jpeg,10586,Boardwalk < 1.2m High,data/citywide/images/337/84824/10586__AST_IM_20210804_113341.jpeg,,,No,No railings,,,,,,
84825,AST_IM_20210804_112544.jpeg,10592,Boardwalk < 1.2m High,data/citywide/images/337/84825/10592__AST_IM_20210804_112544.jpeg,,,No,No railings,,,,,,
84819,AST_EX_20210804_112410.jpeg,12266,Boardwalk < 1.2m High,data/citywide/images/337/84819/12266__AST_EX_20210804_112410.jpeg,Timber,,,No railings,,Timber,1.0,,standard (0.9-1.5m),
84846,AST_IM_20210804_114245.jpeg,10582,Boardwalk < 1.2m High,data/citywide/images/337/84846/10582__AST_IM_20210804_114245.jpeg,,,No,No railings,,,,,,
84848,AST_IM_20210804_113927.jpeg,10587,Boardwalk < 1.2m High,data/citywide/images/337/84848/10587__AST_IM_20210804_113927.jpeg,,,No,No railings,,,,,,
84843,AST_IM_20210804_114413.jpeg,10591,Boardwalk < 1.2m High,data/citywide/images/337/84843/10591__AST_IM_20210804_114413.jpeg,,,No,No railings,,,,,,
84826,AST_IM_20210804_114502.jpeg,10579,Boardwalk < 1.2m High,data/citywide/images/337/84826/10579__AST_IM_20210804_114502.jpeg,,,No,No railings,,,,,,
84861,AST_IM_20210804_114654.jpeg,10575,Boardwalk < 1.2m High,data/citywide/images/337/84861/10575__AST_IM_20210804_114654.jpeg,,,No,No railings,,,,,,
84849,AST_IM_20210804_113845.jpeg,10589,Boardwalk < 1.2m High,data/citywide/images/337/84849/10589__AST_IM_20210804_113845.jpeg,,,No,No railings,,,,,,
84852,AST_IM_20210804_114611.jpeg,10578,Boardwalk < 1.2m High,data/citywide/images/337/84852/10578__AST_IM_20210804_114611.jpeg,,,No,No railings,,,,,,
84862,AST_IM_20210804_113501.jpeg,10630,Boardwalk < 1.2m High,data/citywide/images/337/84862/10630__AST_IM_20210804_113501.jpeg,,,No,No railings,,,,,,
85078,MI_20210805_093625.jpg,11058,Boardwalk < 1.2m High,data/citywide/images/337/85078/11058__MI_20210805_093625.jpg,Timber,,No,No railings,20.0,Timber,1.5,medium (20-100m),wide (>1.5m),
84863,AST_IM_20210804_114750.jpeg,10572,Boardwalk < 1.2m High,data/citywide/images/337/84863/10572__AST_IM_20210804_114750.jpeg,,,No,No railings,,,,,,
84852,AST_IM_20210804_114631.jpeg,10577,Boardwalk < 1.2m High,data/citywide/images/337/84852/10577__AST_IM_20210804_114631.jpeg,,,No,No railings,,,,,,
85171,AST_IM_20210804_124101.jpeg,11471,Boardwalk < 1.2m High,data/citywide/images/337/85171/11471__AST_IM_20210804_124101.jpeg,Timber,,No,No railings,4.0,Timber,2.0,short (<20m),wide (>1.5m),
85091,MI_20210805_094456.jpg,11331,Boardwalk < 1.2m High,data/citywide/images/337/85091/11331__MI_20210805_094456.jpg,Timber,,No,No railings,10.0,Timber,1.5,short (<20m),wide (>1.5m),
85477,AST_IM_20210804_110006.jpeg,12420,Boardwalk < 1.2m High,data/citywide/images/337/85477/12420__AST_IM_20210804_110006.jpeg,Timber,,No,No railings,7.0,Timber,,short (<20m),,
85474,AST_IM_20210804_104000.jpeg,12430,Boardwalk < 1.2m High,data/citywide/images/337/85474/12430__AST_IM_20210804_104000.jpeg,Timber,,No,No railings,19.0,Timber,,short (<20m),,
85482,AST_IM_20210804_105315.jpeg,12422,Boardwalk < 1.2m High,data/citywide/images/337/85482/12422__AST_IM_20210804_105315.jpeg,Timber,,No,No railings,,Timber,,,,
85479,AST_IM_20210804_104047.jpeg,12434,Boardwalk < 1.2m High,data/citywide/images/337/85479/12434__AST_IM_20210804_104047.jpeg,Timber,,No,No railings,9.0,Timber,,short (<20m),,
85484,AST_IM_20210804_104856.jpeg,12429,Boardwalk < 1.2m High,data/citywide/images/337/85484/12429__AST_IM_20210804_104856.jpeg,Timber,,No,No railings,10.0,Timber,,short (<20m),,
85485,AST_IM_20210804_104831.jpeg,12427,Boardwalk < 1.2m High,data/citywide/images/337/85485/12427__AST_IM_20210804_104831.jpeg,Timber,,No,No railings,16.0,Timber,,short (<20m),,
85491,AST_IM_20210804_110326.jpeg,12418,Boardwalk < 1.2m High,data/citywide/images/337/85491/12418__AST_IM_20210804_110326.jpeg,Timber,,No,No railings,7.0,Timber,,short (<20m),,
85490,AST_IM_20210804_110909.jpeg,12412,Boardwalk < 1.2m High,data/citywide/images/337/85490/12412__AST_IM_20210804_110909.jpeg,Timber,,No,No railings,10.0,Timber,,short (<20m),,
85497,AST_IM_20210804_111436.jpeg,12407,Boardwalk < 1.2m High,data/citywide/images/337/85497/12407__AST_IM_20210804_111436.jpeg,Timber,,No,No railings,50.0,Timber,,medium (20-100m),,
85495,AST_IM_20210804_105635.jpeg,12426,Boardwalk < 1.2m High,data/citywide/images/337/85495/12426__AST_IM_20210804_105635.jpeg,Timber,,No,No railings,17.0,Timber,,short (<20m),,
85498,AST_IM_20210804_110402.jpeg,12417,Boardwalk < 1.2m High,data/citywide/images/337/85498/12417__AST_IM_20210804_110402.jpeg,Timber,,No,No railings,4.0,Timber,,short (<20m),,
85500,AST_IM_20210804_111458.jpeg,12406,Boardwalk < 1.2m High,data/citywide/images/337/85500/12406__AST_IM_20210804_111458.jpeg,Timber,,No,No railings,17.0,Timber,,short (<20m),,
85506,MI_20210809_105100.jpg,12493,Boardwalk < 1.2m High,data/citywide/images/337/85506/12493__MI_20210809_105100.jpg,Timber,,No,No railings,3.0,,1.5,short (<20m),wide (>1.5m),
85508,MI_20210809_123700.jpg,12494,Boardwalk < 1.2m High,data/citywide/images/337/85508/12494__MI_20210809_123700.jpg,Timber,,No,No railings,42.0,Concrete,0.75,medium (20-100m),narrow (<0.9m),
85525,MI_20210809_110539.jpg,12468,Boardwalk < 1.2m High,data/citywide/images/337/85525/12468__MI_20210809_110539.jpg,Timber,,No,No railings,10.0,,1.0,short (<20m),standard (0.9-1.5m),
85545,MI_20210809_145205.jpg,12467,Boardwalk < 1.2m High,data/citywide/images/337/85545/12467__MI_20210809_145205.jpg,Timber,,No,No railings,4.0,,1.5,short (<20m),wide (>1.5m),
85545,AST_EX_20250807_142105.jpeg,86253,Boardwalk < 1.2m High,data/citywide/images/337/85545/86253__AST_EX_20250807_142105.jpeg,Timber,,No,No railings,4.0,,1.5,short (<20m),wide (>1.5m),
85558,MI_20210810_113703.jpg,12495,Boardwalk < 1.2m High,data/citywide/images/337/85558/12495__MI_20210810_113703.jpg,Timber,,No,No railings,5.0,Timber,1.5,short (<20m),wide (>1.5m),
85545,AST_EX_20250807_142110.jpeg,86255,Boardwalk < 1.2m High,data/citywide/images/337/85545/86255__AST_EX_20250807_142110.jpeg,Timber,,No,No railings,4.0,,1.5,short (<20m),wide (>1.5m),
86006,AST_EX_20250730_120827.jpeg,85618,Boardwalk < 1.2m High,data/citywide/images/337/86006/85618__AST_EX_20250730_120827.jpeg,Timber,,No,No railings,4.0,Timber,,short (<20m),,
85545,AST_EX_20250807_142221.jpeg,86266,Boardwalk < 1.2m High,data/citywide/images/337/85545/86266__AST_EX_20250807_142221.jpeg,Timber,,No,No railings,4.0,,1.5,short (<20m),wide (>1.5m),
86014,AST_EX_20250730_113511.jpeg,85629,Boardwalk < 1.2m High,data/citywide/images/337/86014/85629__AST_EX_20250730_113511.jpeg,Timber,,No,No railings,7.0,Timber,,short (<20m),,
85558,AST_EX_20240912_095341.jpeg,73448,Boardwalk < 1.2m High,data/citywide/images/337/85558/73448__AST_EX_20240912_095341.jpeg,Timber,,No,No railings,5.0,Timber,1.5,short (<20m),wide (>1.5m),
