,File Name,Asset ID,Category,Segment,Name,Description,Attachments,Adjusted Quantity,Unit of Measure,In-Service Date,All Notes,Length (m),length measure by staff,Width (m),Fall Height (m),Height (m),Number of Steps,Structure Position,"Material (Frame, Tank, Body)",Surface Material,Decking Material,Structure Material,Abutment Material,Has Pedestrian Railing,Has Edge Guard,Bridge Type
69,AST_EX_20250807_142000.jpeg,48119,Structures,Boardwalk < 1.2m High,Boardwalk,Indian Point - Isaac Lake,3,8,Length (m),1/1/2006,,8.0,True,1.5,-1.0,1.5,,,Timber/Wood,,Timber,Timber,,No railings,No,
70,AST_EX_20250807_142035.jpeg,48119,Structures,Boardwalk < 1.2m High,Boardwalk,Indian Point - Isaac Lake,3,8,Length (m),1/1/2006,,8.0,True,1.5,-1.0,1.5,,,Timber/Wood,,Timber,Timber,,No railings,No,
71,MI_20210809_144926.jpg,48119,Structures,Boardwalk < 1.2m High,Boardwalk,Indian Point - Isaac Lake,3,8,Length (m),1/1/2006,,8.0,True,1.5,-1.0,1.5,,,Timber/Wood,,Timber,Timber,,No railings,No,
72,MI_20210809_122601.jpg,48120,Structures,Boardwalk < 1.2m High,Boardwalk,Kibbee Lk - Indian Point,1,8,Length (m),1/1/2006,,10.0,True,1.5,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
73,AST_EX_20250808_133154.jpeg,48121,Structures,Boardwalk < 1.2m High,Boardwalk,Isaac River Trail Type Ii,1,6,Length (m),1/1/2006,,6.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
74,AST_EX_20240809_102133.jpeg,48131,Structures,Stairs,Stairs,STAIRS TO REG CENTER; boxsteps,2,18,Length (m),1/1/1980,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, ; Specifications: ROCK COVERED CONCRETE ; Comments: GOOD CONDITION",18.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
75,AST_EX_20240809_102145.jpeg,48131,Structures,Stairs,Stairs,STAIRS TO REG CENTER; boxsteps,2,18,Length (m),1/1/1980,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, ; Specifications: ROCK COVERED CONCRETE ; Comments: GOOD CONDITION",18.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
76,AST_EX_20240704_173520.jpeg,48252,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Boya Lake Campground; Additional notes: complete; Item description: Beaver trail viewing plateform;,2,1,Area (m2),1/1/1995,,0.0,False,0.0,-1.0,0.0,,At-Grade,Timber/Wood,,Timber,Timber,,TBD,TBD,
77,AST_EX_20240704_173509.jpeg,48252,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Boya Lake Campground; Additional notes: complete; Item description: Beaver trail viewing plateform;,2,1,Area (m2),1/1/1995,,0.0,False,0.0,-1.0,0.0,,At-Grade,Timber/Wood,,Timber,Timber,,TBD,TBD,
78,AST_EX_20210911_135039.jpeg,48269,Structures,Stairs,Stairs,Boyle Point Day Use; Stairs appear to lead into seasonal streambed/access road from pit toilet.; boxsteps,1,3,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, letting stairs naturally decay as they lead to nowhere",3.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
79,AST_EX_20210823_113827.jpeg,48296,Bridges,Trail Bridge,Trail Bridge,Brandywine Falls Day Use; Additional notes: ZT; Item description: ACROSS BRANDYWINE CREEK; Comments: REPLACEMENT OF OLD STRUCTURE,1,15,Length (m),1/1/2006,Asset within 441.731383612771 meters of a forest service road/id 33813/FOREST_FILE_ID R08941/MAP_LABEL R08941 100,15.0,True,1.0,-1.0,6.0,,,Timber/Wood,TBD,Timber,Timber,TBD,TBD,Yes,Beam
80,AST_EX_20241015_143830.jpeg,48297,Structures,Viewing Platform,Falls View Point,"Not a platform, just flat gravel.",1,50,Area (m2),1/1/2006,Copilot estimated area,10.0,False,5.0,-1.0,0.0,,Elevated,Gravel,,TBD,TBD,,TBD,Yes,
81,AST_EX_20210805_150953.jpeg,48340,Bridges,Trail Bridge,Trail Bridge,Bridal Veil Falls Day Use,1,10,Length (m),1/1/2018,,4.0,True,1.0,-1.0,2.0,,,,Wood or Timber,Timber,Steel,TBD,No railings,Yes,TBD
82,AST_EX_20210805_150527.jpeg,48341,Bridges,Trail Bridge,Trail Bridge,Bridal Veil Falls Day Use,1,7,Length (m),1/1/2018,,5.0,True,1.0,-1.0,1.0,,,,Wood or Timber,Steel,Steel,,No railings,Yes,
83,AST_EX_20210805_145833.jpeg,48342,Bridges,Trail Bridge,Trail Bridge,Bridal Veil Falls Day Use,1,6,Length (m),1/1/2018,Asset within 352.222281665858 meters of a forest service road/id 110567/FOREST_FILE_ID 7685/MAP_LABEL 7685 010,2.5,True,1.5,-1.0,0.5,,,,Wood or Timber,Timber,Steel,TBD,No railings,Yes,TBD
84,AST_EX_20210805_144402.jpeg,48343,Bridges,Trail Bridge,Trail Bridge,Bridal Veil Falls Day Use,1,8,Length (m),1/1/2018,Asset within 375.928712703558 meters of a forest service road/id 110567/FOREST_FILE_ID 7685/MAP_LABEL 7685 010,8.0,True,1.5,-1.0,2.0,,,,Wood or Timber,Timber,Steel,TBD,TBD,No,TBD
85,AST_EX_20210805_143944.jpeg,48344,Bridges,Trail Bridge,Trail Bridge,"Bridal Veil Falls Day Use; Additional notes: y; Specifications: 4 FOOT BRIDGES, 2.5M X 6M ; Comments: GOOD",1,5,Length (m),1/1/1964,Asset within 448.681891791948 meters of a forest service road/id 110567/FOREST_FILE_ID 7685/MAP_LABEL 7685 010,5.0,True,1.5,-1.0,2.0,,,TBD,Wood or Timber,Timber,Steel,TBD,TBD,No,TBD
86,AST_EX_20210805_151203.jpeg,48345,Bridges,Trail Bridge,Trail Bridge,Bridal Veil Falls Day Use,1,4,Length (m),1/1/2018,,4.0,True,1.0,-1.0,1.0,,,Metal,Wood or Timber,Timber,TBD,TBD,No railings,Yes,TBD
87,AST_EX_20210805_145415.jpeg,48347,Structures,Stairs,Stairs,Bridal Veil Falls Day Use; 52 steps on woodland trail; boxsteps,1,52,Length (m),1/1/2018,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 276.891719173615 meters of a forest service road/id 110567/FOREST_FILE_ID 7685/MAP_LABEL 7685 010",52.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
88,IMG_7169.JPG,48394,Structures,Stairs,Stairs,; concrete,1,96,Length (m),1/1/1983,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",96.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,No railings,,
89,IMG_7257.JPG,48395,Structures,Stairs,Stairs,; concrete,1,15,Length (m),1/1/1983,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",15.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
90,AST_EX_20220818_102517.jpeg,48488,Bridges,Trail Bridge,Trail Bridge,Burgoyne Bay - Trails; Additional notes: Length unknown;,2,3,Length (m),1/1/2006,,0.0,False,1.0,-1.0,1.0,,,Timber/Wood,TBD,TBD,TBD,TBD,TBD,No,Beam
91,AST_EX_20210804_132904.jpeg,48488,Bridges,Trail Bridge,Trail Bridge,Burgoyne Bay - Trails; Additional notes: Length unknown;,2,3,Length (m),1/1/2006,,0.0,False,1.0,-1.0,1.0,,,Timber/Wood,TBD,TBD,TBD,TBD,TBD,No,Beam
92,lake trail boardwalk.JPG,48514,Structures,Boardwalk < 1.2m High,Boardwalk on lake trail,"Short wood boardwalk over muddy/wet section of lake trail, 2"" X 4"" wood decking 3m wide",1,8,Length (m),6/6/2020,,10.668,True,3.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
93,20241106_102137 (resized).jpg,48625,Bridges,Trail Bridge,Eric Lake Trail Bridge,"Cape Scott Backcountry; 2x10M BRIDGES @ ERIC LAKE;  CCA TREATED LUMBER18"" LOG STRINGERSROUGH 2""X6"" CEDAR DECKING ;",1,20,Length (m),1/1/1993,Asset within 408.943836760854 meters of a forest service road/id 135803/FOREST_FILE_ID 10501/MAP_LABEL 10501 101.417,0.0,False,1.0,-1.0,0.0,,,Timber/Wood,Wood or Timber,TBD,TBD,TBD,No railings,No,Beam
94,20241106_142001.jpg,48627,Bridges,Trail Bridge,Trail Bridge,"Cape Scott Backcountry; Item description: BRIDGE AT HANSON LAGOON; Specifications: CCA PRESSURE TREATED STRINGERS AND DECKING. 3-6""X12"" CCA FIR STRINGERROUGH 2""X6"" CEDAR DECKING ;",2,12,Length (m),1/1/1992,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
95,AST_EX_20210924_094144.jpeg,48627,Bridges,Trail Bridge,Trail Bridge,"Cape Scott Backcountry; Item description: BRIDGE AT HANSON LAGOON; Specifications: CCA PRESSURE TREATED STRINGERS AND DECKING. 3-6""X12"" CCA FIR STRINGERROUGH 2""X6"" CEDAR DECKING ;",2,12,Length (m),1/1/1992,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
96,AST_EX_20211013_101620.jpeg,48634,Structures,Boardwalk < 1.2m High,Boardwalk,"Cape Scott Backcountry; Item description: BOARDWALK: (NELS BIGHT TO DONALDSONS FARM); Specifications: elevated WOOD BOARD -WALK, NELS BIGHT TO DONALDSONS FARM. ; Comments: ALL MATERIALS flown in",1,"2,300",Length (m),1/1/1992,,2300.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
97,AST_EX_20211013_101432.jpeg,48637,Structures,Boardwalk < 1.2m High,Boardwalk,Cape Scott Hiking Trail; Item description: FISHERMANS BOARDWALK;,1,18,Length (m),1/1/2001,,18.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
98,AST_EX_20240607_105533.jpeg,48693,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: FOOTBRIDGE (THREE SISTERS TRAIL); Specifications: TREATED LUMBER BRIDGE. ;,4,20,Length (m),1/1/1994,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
99,AST_EX_20240607_105715.jpeg,48693,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: FOOTBRIDGE (THREE SISTERS TRAIL); Specifications: TREATED LUMBER BRIDGE. ;,4,20,Length (m),1/1/1994,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
100,AST_EX_20240607_105725.jpeg,48693,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: FOOTBRIDGE (THREE SISTERS TRAIL); Specifications: TREATED LUMBER BRIDGE. ;,4,20,Length (m),1/1/1994,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
101,AST_EX_20210910_124848.jpeg,48693,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: FOOTBRIDGE (THREE SISTERS TRAIL); Specifications: TREATED LUMBER BRIDGE. ;,4,20,Length (m),1/1/1994,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
102,AST_EX_20240607_162551.jpeg,48694,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country,1,10,Length (m),1/1/1996,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
103,AST_EX_20240607_162602.jpeg,48695,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; BRIDGE #3; .8 METER WIDE BRIDGE 10CM X 16CM STRINGERS 10CM X 30CM TREATED BAS,1,3,Length (m),1/1/1991,"Carmanah Back Country; BRIDGE #3; .8 METER WIDE BRIDGE 10CM X 16CM STRINGERS 10CM X 30CM TREATED BASE SILLS, AND 5CM X 20CM ROUGH CEDAR DECKING. ; LOCATED IN BOARDWALK TRAIL BEFORE THREE SISTERS. RAILINGS NOT YE; BRIDGE #3; .8 METER WIDE BRIDGE 10CM X 16CM STRINGERS 10CM X 30CM TREATED BASE SILLS, AND 5CM X 20CM ROUGH CEDAR DECKING. ; LOCATED IN BOARDWALK TRAIL BEFORE THREE SISTERS. RAILINGS NOT YET INSTALLED.",0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
104,AST_EX_20240607_162852.jpeg,48696,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3.65 LONG. CEDAR DECKING AND STRINGERS. ; Comments: LOCATED IN VALLEY MIST TRAIL,4,3,Length (m),1/1/1990,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
105,AST_EX_20240607_162908.jpeg,48696,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3.65 LONG. CEDAR DECKING AND STRINGERS. ; Comments: LOCATED IN VALLEY MIST TRAIL,4,3,Length (m),1/1/1990,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
106,AST_EX_20240607_163046.jpeg,48696,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3.65 LONG. CEDAR DECKING AND STRINGERS. ; Comments: LOCATED IN VALLEY MIST TRAIL,4,3,Length (m),1/1/1990,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
107,AST_EX_20210910_122112.jpeg,48696,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3.65 LONG. CEDAR DECKING AND STRINGERS. ; Comments: LOCATED IN VALLEY MIST TRAIL,4,3,Length (m),1/1/1990,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
108,AST_EX_20240607_113554.jpeg,48697,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3M LONG CEDAR BRIDGE.; Comments: LOCATED IN VALLEY MIST TRAIL,2,3,Length (m),1/1/1990,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
109,AST_EX_20210910_130408.jpeg,48697,Bridges,Trail Bridge,Trail Bridge,Carmanah Back Country; Item description: BRIDGE #3; Specifications: 1.2M WIDE X 3M LONG CEDAR BRIDGE.; Comments: LOCATED IN VALLEY MIST TRAIL,2,3,Length (m),1/1/1990,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
110,AST_EX_20240607_161635.jpeg,48700,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Carmanah Back Country,2,1,Area (m2),1/1/1996,Copilot estimated area,0.0,False,0.0,-1.0,0.0,,Elevated,TBD,,TBD,TBD,,No railings,No,
111,AST_EX_20210910_120900.jpeg,48700,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Carmanah Back Country,2,1,Area (m2),1/1/1996,Copilot estimated area,0.0,False,0.0,-1.0,0.0,,Elevated,TBD,,TBD,TBD,,No railings,No,
112,AST_EX_20220622_154539.jpeg,48799,Structures,Stairs,Stairs,Carp Lake- War Falls Day Use; boxsteps,1,50,Length (m),1/1/1992,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 97.8389287472105 meters of a forest service road/id 52359/FOREST_FILE_ID R07645/MAP_LABEL R07645 E0",50.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,1 railing,,
113,AST_EX_20220622_155148.jpeg,48800,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Carp Lake- War Falls Day Use,1,1,Area (m2),1/1/1992,Copilot estimated area,0.0,False,0.0,-1.0,0.0,,Elevated,TBD,,TBD,TBD,,No railings,No,
114,AST_EX_20210811_144952.jpeg,48933,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk,1,104,Length (m),1/1/1998,,104.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
115,AST_EX_20210811_144911.jpeg,48934,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk,2,62,Length (m),1/1/1989,,62.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
116,AST_EX_20210811_144938.jpeg,48934,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk,2,62,Length (m),1/1/1989,,62.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
117,AST_EX_20210811_144721.jpeg,48935,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk,1,42,Length (m),1/1/1983,,42.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
118,AST_EX_20210811_144036.jpeg,48936,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk,1,22,Length (m),1/1/1990,,22.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
119,IMG_6936.JPG,48937,Structures,Stairs,Stairs,Stairs; concrete,1,3,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",3.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,No railings,,
120,AST_EX_20220707_144719.jpeg,49057,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,3,20,Length (m),1/1/2001,,19.0,True,0.75,-1.0,0.5,,,Metal,Wood or Timber,Timber,Steel,Steel,No railings,No,Beam
121,AST_EX_20220707_144747.jpeg,49057,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,3,20,Length (m),1/1/2001,,19.0,True,0.75,-1.0,0.5,,,Metal,Wood or Timber,Timber,Steel,Steel,No railings,No,Beam
122,AST_EX_20220707_144812.jpeg,49057,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,3,20,Length (m),1/1/2001,,19.0,True,0.75,-1.0,0.5,,,Metal,Wood or Timber,Timber,Steel,Steel,No railings,No,Beam
123,AST_EX_20220707_111405.jpeg,49058,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,3,30,Length (m),1/1/1981,,5.0,True,0.75,-1.0,0.5,,,Timber/Wood,Wood or Timber,Timber,Timber,Timber,No railings,No,Beam
124,AST_EX_20220707_111445.jpeg,49058,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,3,30,Length (m),1/1/1981,,5.0,True,0.75,-1.0,0.5,,,Timber/Wood,Wood or Timber,Timber,Timber,Timber,No railings,No,Beam
125,AST_EX_20220707_111437.jpeg,49058,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,3,30,Length (m),1/1/1981,,5.0,True,0.75,-1.0,0.5,,,Timber/Wood,Wood or Timber,Timber,Timber,Timber,No railings,No,Beam
126,AST_EX_20220707_123534.jpeg,49059,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #4, REPLACED 2001; Specifications: REPLACED 2002 STEEL I-BEAM RECYCLED PLASTIC SILLS CEDAR DECKING; Comments: FAIR",2,10,Length (m),1/1/2002,,5.0,True,1.0,-1.0,0.5,,,Timber/Wood,Wood or Timber,Timber,Timber,Timber,No railings,No,Beam
127,AST_EX_20220707_123505.jpeg,49059,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #4, REPLACED 2001; Specifications: REPLACED 2002 STEEL I-BEAM RECYCLED PLASTIC SILLS CEDAR DECKING; Comments: FAIR",2,10,Length (m),1/1/2002,,5.0,True,1.0,-1.0,0.5,,,Timber/Wood,Wood or Timber,Timber,Timber,Timber,No railings,No,Beam
128,AST_EX_20220707_124357.jpeg,49060,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",4,23,Length (m),1/1/2002,,23.0,True,1.0,-1.0,0.5,,,Steel,Wood or Timber,Timber,Steel,Timber,No railings,No,Beam
129,AST_EX_20220707_124315.jpeg,49060,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",4,23,Length (m),1/1/2002,,23.0,True,1.0,-1.0,0.5,,,Steel,Wood or Timber,Timber,Steel,Timber,No railings,No,Beam
130,AST_EX_20220707_124145.jpeg,49060,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",4,23,Length (m),1/1/2002,,23.0,True,1.0,-1.0,0.5,,,Steel,Wood or Timber,Timber,Steel,Timber,No railings,No,Beam
131,AST_EX_20220707_124156.jpeg,49060,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",4,23,Length (m),1/1/2002,,23.0,True,1.0,-1.0,0.5,,,Steel,Wood or Timber,Timber,Steel,Timber,No railings,No,Beam
132,AST_EX_20220707_125254.jpeg,49061,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001; Specifications: STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,2,10,Length (m),1/1/2001,,2.7,True,0.75,-1.0,0.5,,,Steel,Wood or Timber,Timber,Steel,Concrete,No railings,No,Beam
133,AST_EX_20220707_125637.jpeg,49061,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001; Specifications: STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,2,10,Length (m),1/1/2001,,2.7,True,0.75,-1.0,0.5,,,Steel,Wood or Timber,Timber,Steel,Concrete,No railings,No,Beam
134,AST_EX_20220707_102122.jpeg,49062,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",3,5,Length (m),1/1/2002,,2.5,True,2.5,-1.0,0.0,,,Concrete,Natural Surface,Asphalt,Concrete,Concrete,No railings,No,Truss
135,AST_EX_20220707_102138.jpeg,49062,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",3,5,Length (m),1/1/2002,,2.5,True,2.5,-1.0,0.0,,,Concrete,Natural Surface,Asphalt,Concrete,Concrete,No railings,No,Truss
136,AST_EX_20220707_102209.jpeg,49062,Bridges,Trail Bridge,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",3,5,Length (m),1/1/2002,,2.5,True,2.5,-1.0,0.0,,,Concrete,Natural Surface,Asphalt,Concrete,Concrete,No railings,No,Truss
137,AST_EX_20220707_155352.jpeg,49063,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001 STEEL I-BEAM ; Specifications: CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: GOOD,2,8,Length (m),1/1/2001,,8.0,True,0.75,-1.0,1.0,,,Metal,Wood or Timber,Timber,Concrete,Steel,TBD,No,Truss
138,AST_EX_20220707_155645.jpeg,49063,Bridges,Trail Bridge,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001 STEEL I-BEAM ; Specifications: CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: GOOD,2,8,Length (m),1/1/2001,,8.0,True,0.75,-1.0,1.0,,,Metal,Wood or Timber,Timber,Concrete,Steel,TBD,No,Truss
139,chasmbridge.jpg,49183,Bridges,Trail Bridge,Trail Bridge,"Chasm Day Use; Item description: WOOD RIDGE OVER SMALL CREEK,NO SIDES; Comments: FAIR CONDITION, ACQUISITION YEAR IS UNKNOWN",2,2,Length (m),1/1/2000,,0.0,False,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,No,TBD
