asset_id,filename,file_id,profile_name,image_path,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
51244,PXL_20250516_172924721.jpg,82199,Trail Bridge,data/citywide/images/253/51244/82199__PXL_20250516_172924721.jpg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
51525,IMG_0050.JPEG,78461,Trail Bridge,data/citywide/images/253/51525/78461__IMG_0050.JPEG,,Suspension,Steel,,,56.7,Steel,1.5,long (>20m),wide (>1.5m),
51525,IMG_0051.JPEG,78462,Trail Bridge,data/citywide/images/253/51525/78462__IMG_0051.JPEG,,Suspension,Steel,,,56.7,Steel,1.5,long (>20m),wide (>1.5m),
51525,AST_EX_20210820_130254.jpeg,16890,Trail Bridge,data/citywide/images/253/51525/16890__AST_EX_20210820_130254.jpeg,,Suspension,Steel,,,56.7,Steel,1.5,long (>20m),wide (>1.5m),
51525,IMG_0052.JPEG,78463,Trail Bridge,data/citywide/images/253/51525/78463__IMG_0052.JPEG,,Suspension,Steel,,,56.7,Steel,1.5,long (>20m),wide (>1.5m),
51526,IMG_0037[1].JPG,73000,Trail Bridge,data/citywide/images/253/51526/73000__IMG_0037_1_.JPG,Concrete,Beam,Timber,,,12.0,Steel,1.5,medium (6-20m),wide (>1.5m),
51526,IMG_0038[1].JPG,73002,Trail Bridge,data/citywide/images/253/51526/73002__IMG_0038_1_.JPG,Concrete,Beam,Timber,,,12.0,Steel,1.5,medium (6-20m),wide (>1.5m),
51526,IMG_0039[1].JPG,73001,Trail Bridge,data/citywide/images/253/51526/73001__IMG_0039_1_.JPG,Concrete,Beam,Timber,,,12.0,Steel,1.5,medium (6-20m),wide (>1.5m),
51528,AST_EX_20210826_131931.jpeg,18688,Trail Bridge,data/citywide/images/253/51528/18688__AST_EX_20210826_131931.jpeg,Concrete,Beam,Timber,,,4.46,Steel,1.19,short (<6m),standard (0.9-1.5m),
51528,AST_EX_20210617_094137.jpeg,1112,Trail Bridge,data/citywide/images/253/51528/1112__AST_EX_20210617_094137.jpeg,Concrete,Beam,Timber,,,4.46,Steel,1.19,short (<6m),standard (0.9-1.5m),
51528,AST_EX_20210826_131825.jpeg,18689,Trail Bridge,data/citywide/images/253/51528/18689__AST_EX_20210826_131825.jpeg,Concrete,Beam,Timber,,,4.46,Steel,1.19,short (<6m),standard (0.9-1.5m),
51531,AST_EX_20210902_150337.jpeg,19731,Trail Bridge,data/citywide/images/253/51531/19731__AST_EX_20210902_150337.jpeg,Steel,Beam,Timber,,,6.2,Steel,1.5,medium (6-20m),wide (>1.5m),
51531,AST_EX_20210902_150306.jpeg,19733,Trail Bridge,data/citywide/images/253/51531/19733__AST_EX_20210902_150306.jpeg,Steel,Beam,Timber,,,6.2,Steel,1.5,medium (6-20m),wide (>1.5m),
51528,AST_EX_20210826_131810.jpeg,18690,Trail Bridge,data/citywide/images/253/51528/18690__AST_EX_20210826_131810.jpeg,Concrete,Beam,Timber,,,4.46,Steel,1.19,short (<6m),standard (0.9-1.5m),
51531,AST_EX_20210902_150318.jpeg,19734,Trail Bridge,data/citywide/images/253/51531/19734__AST_EX_20210902_150318.jpeg,Steel,Beam,Timber,,,6.2,Steel,1.5,medium (6-20m),wide (>1.5m),
51531,AST_EX_20240821_110901.jpeg,72728,Trail Bridge,data/citywide/images/253/51531/72728__AST_EX_20240821_110901.jpeg,Steel,Beam,Timber,,,6.2,Steel,1.5,medium (6-20m),wide (>1.5m),
51531,AST_EX_20240821_110849.jpeg,72729,Trail Bridge,data/citywide/images/253/51531/72729__AST_EX_20240821_110849.jpeg,Steel,Beam,Timber,,,6.2,Steel,1.5,medium (6-20m),wide (>1.5m),
51532,AST_EX_20210902_144747.jpeg,19735,Trail Bridge,data/citywide/images/253/51532/19735__AST_EX_20210902_144747.jpeg,Gabions,Beam,Timber,,No railings,3.9,,1.28,short (<6m),standard (0.9-1.5m),
51532,AST_EX_20241024_102926.jpeg,76385,Trail Bridge,data/citywide/images/253/51532/76385__AST_EX_20241024_102926.jpeg,Gabions,Beam,Timber,,No railings,3.9,,1.28,short (<6m),standard (0.9-1.5m),
51533,AST_EX_20210826_122310.jpeg,18691,Trail Bridge,data/citywide/images/253/51533/18691__AST_EX_20210826_122310.jpeg,Concrete,Beam,Timber,,,7.6,Steel,1.13,medium (6-20m),standard (0.9-1.5m),
51532,AST_EX_20210902_144934.jpeg,19732,Trail Bridge,data/citywide/images/253/51532/19732__AST_EX_20210902_144934.jpeg,Gabions,Beam,Timber,,No railings,3.9,,1.28,short (<6m),standard (0.9-1.5m),
51533,AST_EX_20210826_122210.jpeg,18693,Trail Bridge,data/citywide/images/253/51533/18693__AST_EX_20210826_122210.jpeg,Concrete,Beam,Timber,,,7.6,Steel,1.13,medium (6-20m),standard (0.9-1.5m),
51533,AST_EX_20210826_122149.jpeg,18694,Trail Bridge,data/citywide/images/253/51533/18694__AST_EX_20210826_122149.jpeg,Concrete,Beam,Timber,,,7.6,Steel,1.13,medium (6-20m),standard (0.9-1.5m),
51533,AST_EX_20210826_122251.jpeg,18692,Trail Bridge,data/citywide/images/253/51533/18692__AST_EX_20210826_122251.jpeg,Concrete,Beam,Timber,,,7.6,Steel,1.13,medium (6-20m),standard (0.9-1.5m),
51599,AST_EX_20210923_142416.jpeg,24184,Trail Bridge,data/citywide/images/253/51599/24184__AST_EX_20210923_142416.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
51533,AST_EX_20210826_122133.jpeg,18695,Trail Bridge,data/citywide/images/253/51533/18695__AST_EX_20210826_122133.jpeg,Concrete,Beam,Timber,,,7.6,Steel,1.13,medium (6-20m),standard (0.9-1.5m),
51599,AST_EX_20210923_142430.jpeg,24192,Trail Bridge,data/citywide/images/253/51599/24192__AST_EX_20210923_142430.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
51599,AST_EX_20250826_091638.jpeg,87641,Trail Bridge,data/citywide/images/253/51599/87641__AST_EX_20250826_091638.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
51798,AST_EX_20210719_112242.jpeg,6759,Trail Bridge,data/citywide/images/253/51798/6759__AST_EX_20210719_112242.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51798,AST_EX_20241128_121359.jpeg,77873,Trail Bridge,data/citywide/images/253/51798/77873__AST_EX_20241128_121359.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51798,AST_EX_20241128_121253.jpeg,77868,Trail Bridge,data/citywide/images/253/51798/77868__AST_EX_20241128_121253.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51798,AST_EX_20241128_121213.jpeg,77886,Trail Bridge,data/citywide/images/253/51798/77886__AST_EX_20241128_121213.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51798,AST_EX_20241128_121243.jpeg,77875,Trail Bridge,data/citywide/images/253/51798/77875__AST_EX_20241128_121243.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51798,AST_EX_20241128_121412.jpeg,77898,Trail Bridge,data/citywide/images/253/51798/77898__AST_EX_20241128_121412.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51799,AST_EX_20210719_120007.jpeg,6762,Trail Bridge,data/citywide/images/253/51799/6762__AST_EX_20210719_120007.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51798,AST_EX_20241128_121149.jpeg,77896,Trail Bridge,data/citywide/images/253/51798/77896__AST_EX_20241128_121149.jpeg,Concrete,Beam,Concrete,18.0,,30.0,Steel,2.0,long (>20m),wide (>1.5m),high (>5m)
51799,AST_EX_20241128_114751.jpeg,77869,Trail Bridge,data/citywide/images/253/51799/77869__AST_EX_20241128_114751.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20210719_115947.jpeg,6763,Trail Bridge,data/citywide/images/253/51799/6763__AST_EX_20210719_115947.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20241128_114809.jpeg,77870,Trail Bridge,data/citywide/images/253/51799/77870__AST_EX_20241128_114809.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20241128_114711.jpeg,77871,Trail Bridge,data/citywide/images/253/51799/77871__AST_EX_20241128_114711.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20241128_114625.jpeg,77872,Trail Bridge,data/citywide/images/253/51799/77872__AST_EX_20241128_114625.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20241128_114648.jpeg,77874,Trail Bridge,data/citywide/images/253/51799/77874__AST_EX_20241128_114648.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20241128_114727.jpeg,77880,Trail Bridge,data/citywide/images/253/51799/77880__AST_EX_20241128_114727.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51799,AST_EX_20241128_114614.jpeg,77890,Trail Bridge,data/citywide/images/253/51799/77890__AST_EX_20241128_114614.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51800,AST_EX_20210820_130839.jpeg,16817,Trail Bridge,data/citywide/images/253/51800/16817__AST_EX_20210820_130839.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51799,AST_EX_20241128_114636.jpeg,77883,Trail Bridge,data/citywide/images/253/51799/77883__AST_EX_20241128_114636.jpeg,Concrete,Beam,Timber,10.0,,15.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),high (>5m)
51800,AST_EX_20250123_153640.jpeg,78655,Trail Bridge,data/citywide/images/253/51800/78655__AST_EX_20250123_153640.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51800,AST_EX_20250123_153603.jpeg,78657,Trail Bridge,data/citywide/images/253/51800/78657__AST_EX_20250123_153603.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51800,AST_EX_20250123_153547.jpeg,78658,Trail Bridge,data/citywide/images/253/51800/78658__AST_EX_20250123_153547.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51800,AST_EX_20250123_153654.jpeg,78654,Trail Bridge,data/citywide/images/253/51800/78654__AST_EX_20250123_153654.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51800,AST_EX_20250123_153537.jpeg,78665,Trail Bridge,data/citywide/images/253/51800/78665__AST_EX_20250123_153537.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51858,AST_EX_20220303_115249.jpeg,36431,Trail Bridge,data/citywide/images/253/51858/36431__AST_EX_20220303_115249.jpeg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51800,AST_EX_20250123_153553.jpeg,78663,Trail Bridge,data/citywide/images/253/51800/78663__AST_EX_20250123_153553.jpeg,Timber,Truss,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
51858,AST_EX_20220303_115237.jpeg,36451,Trail Bridge,data/citywide/images/253/51858/36451__AST_EX_20220303_115237.jpeg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51858,AST_EX_20220303_115222.jpeg,36434,Trail Bridge,data/citywide/images/253/51858/36434__AST_EX_20220303_115222.jpeg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51858,AST_EX_20220303_115231.jpeg,36452,Trail Bridge,data/citywide/images/253/51858/36452__AST_EX_20220303_115231.jpeg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51858,AST_EX_20220303_115300.jpeg,36456,Trail Bridge,data/citywide/images/253/51858/36456__AST_EX_20220303_115300.jpeg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51858,GetAttachmentThumbnail.jpg,85695,Trail Bridge,data/citywide/images/253/51858/85695__GetAttachmentThumbnail.jpg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51858,GetAttachmentThumbnail.jpg,85696,Trail Bridge,data/citywide/images/253/51858/85696__GetAttachmentThumbnail.jpg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51858,20251106_092906.jpg,90307,Trail Bridge,data/citywide/images/253/51858/90307__20251106_092906.jpg,Timber,Beam,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
51941,AST_EX_20220208_095136.jpeg,35709,Trail Bridge,data/citywide/images/253/51941/35709__AST_EX_20220208_095136.jpeg,Concrete,Beam,Timber,,,12.5,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
51941,AST_EX_20210911_102513.jpeg,21408,Trail Bridge,data/citywide/images/253/51941/21408__AST_EX_20210911_102513.jpeg,Concrete,Beam,Timber,,,12.5,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
52242,AST_EX_20210622_111115.jpeg,1723,Trail Bridge,data/citywide/images/253/52242/1723__AST_EX_20210622_111115.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52243,AST_EX_20210622_104319.jpeg,1726,Trail Bridge,data/citywide/images/253/52243/1726__AST_EX_20210622_104319.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52243,AST_EX_20241016_131547.jpeg,75268,Trail Bridge,data/citywide/images/253/52243/75268__AST_EX_20241016_131547.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52242,AST_EX_20241016_124435.jpeg,75272,Trail Bridge,data/citywide/images/253/52242/75272__AST_EX_20241016_124435.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52457,IMG_3182.jpg,77956,Trail Bridge,data/citywide/images/253/52457/77956__IMG_3182.jpg,Concrete,Beam,Aluminum,2.0,1 railing,8.0,,0.75,medium (6-20m),narrow (<0.9m),medium (1-5m)
52458,AST_EX_20210924_093207.jpeg,24467,Trail Bridge,data/citywide/images/253/52458/24467__AST_EX_20210924_093207.jpeg,Timber,Beam,Timber,,,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
52551,20220510_131639.jpg,40680,Trail Bridge,data/citywide/images/253/52551/40680__20220510_131639.jpg,Timber,Beam,Timber,,,25.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
52551,20251112_103203.jpg,90512,Trail Bridge,data/citywide/images/253/52551/90512__20251112_103203.jpg,Timber,Beam,Timber,,,25.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
52456,AST_EX_20250915_161324.jpeg,88242,Trail Bridge,data/citywide/images/253/52456/88242__AST_EX_20250915_161324.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52551,20251112_103049.jpg,90513,Trail Bridge,data/citywide/images/253/52551/90513__20251112_103049.jpg,Timber,Beam,Timber,,,25.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
52667,AST_EX_20220912_112227.jpeg,62988,Trail Bridge,data/citywide/images/253/52667/62988__AST_EX_20220912_112227.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52668,AST_EX_20220912_112617.jpeg,62989,Trail Bridge,data/citywide/images/253/52668/62989__AST_EX_20220912_112617.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52667,AST_EX_20241108_143704.jpeg,77401,Trail Bridge,data/citywide/images/253/52667/77401__AST_EX_20241108_143704.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
52668,AST_EX_20241108_144201.jpeg,77397,Trail Bridge,data/citywide/images/253/52668/77397__AST_EX_20241108_144201.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
53193,AST_EX_20220323_104403.jpeg,37279,Trail Bridge,data/citywide/images/253/53193/37279__AST_EX_20220323_104403.jpeg,,,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
53193,AST_EX_20220323_104354.jpeg,37297,Trail Bridge,data/citywide/images/253/53193/37297__AST_EX_20220323_104354.jpeg,,,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
53195,AST_EX_20220113_151616.jpeg,35427,Trail Bridge,data/citywide/images/253/53195/35427__AST_EX_20220113_151616.jpeg,Concrete,Beam,Concrete,,,9.0,Steel,5.0,medium (6-20m),wide (>1.5m),
53195,AST_EX_20220113_151626.jpeg,35431,Trail Bridge,data/citywide/images/253/53195/35431__AST_EX_20220113_151626.jpeg,Concrete,Beam,Concrete,,,9.0,Steel,5.0,medium (6-20m),wide (>1.5m),
53193,AST_EX_20220323_104428.jpeg,37276,Trail Bridge,data/citywide/images/253/53193/37276__AST_EX_20220323_104428.jpeg,,,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
53198,AST_EX_20220323_113123.jpeg,37277,Trail Bridge,data/citywide/images/253/53198/37277__AST_EX_20220323_113123.jpeg,Concrete,Beam,Concrete,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
53195,AST_EX_20240730_122826.jpeg,71811,Trail Bridge,data/citywide/images/253/53195/71811__AST_EX_20240730_122826.jpeg,Concrete,Beam,Concrete,,,9.0,Steel,5.0,medium (6-20m),wide (>1.5m),
53198,AST_EX_20220323_113100.jpeg,37285,Trail Bridge,data/citywide/images/253/53198/37285__AST_EX_20220323_113100.jpeg,Concrete,Beam,Concrete,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
53200,AST_EX_20220323_130658.jpeg,37275,Trail Bridge,data/citywide/images/253/53200/37275__AST_EX_20220323_130658.jpeg,,,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
53200,AST_EX_20220806_110819.jpeg,58833,Trail Bridge,data/citywide/images/253/53200/58833__AST_EX_20220806_110819.jpeg,,,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
53798,Upper Canyon Bridge (Oct 2021).jpeg,45354,Trail Bridge,data/citywide/images/253/53798/45354__Upper_Canyon_Bridge__Oct_2021_.jpeg,Gabions,Beam,Timber,,,10.7,Timber,1.8,medium (6-20m),wide (>1.5m),
53851,IMG_0240.jpeg,75037,Trail Bridge,data/citywide/images/253/53851/75037__IMG_0240.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
53198,AST_EX_20220323_113311.jpeg,37278,Trail Bridge,data/citywide/images/253/53198/37278__AST_EX_20220323_113311.jpeg,Concrete,Beam,Concrete,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
53851,IMG_0227.jpeg,75039,Trail Bridge,data/citywide/images/253/53851/75039__IMG_0227.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
53851,IMG_0226.jpeg,75038,Trail Bridge,data/citywide/images/253/53851/75038__IMG_0226.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
53851,IMG_0233.jpeg,75040,Trail Bridge,data/citywide/images/253/53851/75040__IMG_0233.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
53983,AST_EX_20220827_103258.jpeg,61564,Trail Bridge,data/citywide/images/253/53983/61564__AST_EX_20220827_103258.jpeg,Timber,Beam,Timber,,No railings,8.0,Timber,2.0,medium (6-20m),wide (>1.5m),
53983,AST_EX_20220827_103324.jpeg,61566,Trail Bridge,data/citywide/images/253/53983/61566__AST_EX_20220827_103324.jpeg,Timber,Beam,Timber,,No railings,8.0,Timber,2.0,medium (6-20m),wide (>1.5m),
53851,IMG_0236.jpeg,75041,Trail Bridge,data/citywide/images/253/53851/75041__IMG_0236.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
53984,AST_EX_20230302_100153.jpeg,64698,Trail Bridge,data/citywide/images/253/53984/64698__AST_EX_20230302_100153.jpeg,Timber,Beam,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
53984,AST_EX_20230302_100144.jpeg,64699,Trail Bridge,data/citywide/images/253/53984/64699__AST_EX_20230302_100144.jpeg,Timber,Beam,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
53984,AST_EX_20230302_100109.jpeg,64700,Trail Bridge,data/citywide/images/253/53984/64700__AST_EX_20230302_100109.jpeg,Timber,Beam,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
53983,AST_EX_20220827_103240.jpeg,61568,Trail Bridge,data/citywide/images/253/53983/61568__AST_EX_20220827_103240.jpeg,Timber,Beam,Timber,,No railings,8.0,Timber,2.0,medium (6-20m),wide (>1.5m),
53985,Inland pedestrian bridge DFAA 1.png,84285,Trail Bridge,data/citywide/images/253/53985/84285__Inland_pedestrian_bridge_DFAA_1.png,Timber,Beam,Timber,,,,Timber,1.5,,wide (>1.5m),
53985,Inland pedestrian bridge DFAA 2.png,84286,Trail Bridge,data/citywide/images/253/53985/84286__Inland_pedestrian_bridge_DFAA_2.png,Timber,Beam,Timber,,,,Timber,1.5,,wide (>1.5m),
53986,AST_EX_20230302_102311.jpeg,64713,Trail Bridge,data/citywide/images/253/53986/64713__AST_EX_20230302_102311.jpeg,Timber,Beam,Timber,,,16.5,Aluminum,1.5,medium (6-20m),wide (>1.5m),
54184,AST_EX_20250818_142210.jpeg,87058,Trail Bridge,data/citywide/images/253/54184/87058__AST_EX_20250818_142210.jpeg,,,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
54321,AST_EX_20210826_114613.jpeg,18906,Trail Bridge,data/citywide/images/253/54321/18906__AST_EX_20210826_114613.jpeg,,,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
54321,AST_EX_20241206_104501.jpeg,77982,Trail Bridge,data/citywide/images/253/54321/77982__AST_EX_20241206_104501.jpeg,,,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
54206,20210519_193643.jpg,296,Trail Bridge,data/citywide/images/253/54206/296__20210519_193643.jpg,,,Timber,,,3.25,,1.0,short (<6m),standard (0.9-1.5m),
54324,AST_EX_20220826_122106.jpeg,61485,Trail Bridge,data/citywide/images/253/54324/61485__AST_EX_20220826_122106.jpeg,Steel,Suspension,Steel,,,50.0,Steel,1.0,long (>20m),standard (0.9-1.5m),
54324,AST_EX_20241024_144751.jpeg,76422,Trail Bridge,data/citywide/images/253/54324/76422__AST_EX_20241024_144751.jpeg,Steel,Suspension,Steel,,,50.0,Steel,1.0,long (>20m),standard (0.9-1.5m),
54322,AST_EX_20210826_112735.jpeg,18912,Trail Bridge,data/citywide/images/253/54322/18912__AST_EX_20210826_112735.jpeg,Steel,Suspension,Steel,,,,Steel,1.0,,standard (0.9-1.5m),
54325,AST_EX_20210826_111004.jpeg,18911,Trail Bridge,data/citywide/images/253/54325/18911__AST_EX_20210826_111004.jpeg,,Suspension,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
54326,AST_EX_20210826_115252.jpeg,18916,Trail Bridge,data/citywide/images/253/54326/18916__AST_EX_20210826_115252.jpeg,,,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
54325,AST_EX_20241206_101921.jpeg,77989,Trail Bridge,data/citywide/images/253/54325/77989__AST_EX_20241206_101921.jpeg,,Suspension,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
54327,20210529_110126.jpg,339,Trail Bridge,data/citywide/images/253/54327/339__20210529_110126.jpg,Steel,Beam,Timber,,No railings,18.0,Timber,2.0,medium (6-20m),wide (>1.5m),
54326,AST_EX_20241206_105025.jpeg,77983,Trail Bridge,data/citywide/images/253/54326/77983__AST_EX_20241206_105025.jpeg,,,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
54327,20210529_110137.jpg,340,Trail Bridge,data/citywide/images/253/54327/340__20210529_110137.jpg,Steel,Beam,Timber,,No railings,18.0,Timber,2.0,medium (6-20m),wide (>1.5m),
54327,20210529_110142.jpg,350,Trail Bridge,data/citywide/images/253/54327/350__20210529_110142.jpg,Steel,Beam,Timber,,No railings,18.0,Timber,2.0,medium (6-20m),wide (>1.5m),
54683,AST_EX_20210819_121034.jpeg,16659,Trail Bridge,data/citywide/images/253/54683/16659__AST_EX_20210819_121034.jpeg,Timber,Truss,Timber,,,,Timber,,,,
