,File Name,Asset ID,Description,Abutment Material,Fall Height (m),Has Pedestrian Railing,"Material (Frame, Tank, Body)",Number of Steps,Structure Material,Width (m)
765,AST_IM_20220720_142457.jpeg,107876,Timber log steps. Condition 15. Rotting and buried; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
766,AST_EX_20241025_120615.jpeg,107878,3 steps brand new condition 85; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
767,AST_IM_20220720_143734.jpeg,107878,3 steps brand new condition 85; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
768,AST_EX_20241025_120726.jpeg,107879,9 stairs brand new; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
769,AST_IM_20220720_143549.jpeg,107879,9 stairs brand new; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
770,AST_IM_20220721_114231.jpeg,107881,3 stairs earth filled condition 5,,-1.0,No railings,Timber/Wood,0.0,,
771,AST_EX_20241025_120639.jpeg,107884,6 stairs Brand new condition 85; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
772,AST_IM_20220720_143632.jpeg,107884,6 stairs Brand new condition 85; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
773,AST_IM_20220720_162138.jpeg,107886,16 timber stairs; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
774,AST_IM_20220721_114007.jpeg,107893,30m of stairs condition 15; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
775,AST_IM_20220721_113952.jpeg,107893,30m of stairs condition 15; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
776,AST_EX_20241025_101609.jpeg,107894,5 timber stairs new condition 85; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
777,AST_IM_20220720_162246.jpeg,107894,5 timber stairs new condition 85; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
778,AST_EX_20241025_101655.jpeg,107899,10 stairs wooden; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
779,AST_IM_20220720_162031.jpeg,107899,10 stairs wooden; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
780,AST_IM_20220721_115401.jpeg,107902,8 stairs Condition 5 falling apart; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
781,AST_IM_20220721_114633.jpeg,107903,8 stairs condition 20; stone,,-1.0,No railings,Rock/Stone,-1.0,,
782,AST_IM_20220721_121111.jpeg,107905,3 earth filled stairs rotted. Condition 20; boxsteps,,-1.0,No railings,Box Step,-1.0,,
783,AST_IM_20220721_131810.jpeg,107913,3 rotting posts condition 5; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
784,AST_IM_20220721_120918.jpeg,107917,4 earth filled stairs barely there. Condition 10; boxsteps,,-1.0,No railings,Box Step,-1.0,,
785,AST_IM_20220721_123125.jpeg,107918,18 stairs wood; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
786,AST_IM_20220721_122522.jpeg,107921,20 risers wood condition 15; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
787,AST_IM_20220720_150146.jpeg,107927,"Erosion under steps, rotting wood | Condition - 40; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
788,AST_IM_20220720_150051.jpeg,107927,"Erosion under steps, rotting wood | Condition - 40; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
789,AST_IM_20220720_150204.jpeg,107927,"Erosion under steps, rotting wood | Condition - 40; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
790,AST_IM_20220720_150752.jpeg,107928,"Ground eroding, wood rotten | Condition - 20",,-1.0,No railings,Timber/Wood,0.0,,
791,AST_IM_20220720_150803.jpeg,107928,"Ground eroding, wood rotten | Condition - 20",,-1.0,No railings,Timber/Wood,0.0,,
792,AST_IM_20220720_152821.jpeg,107929,Rotting away  | Condition - 10,,-1.0,No railings,Timber/Wood,0.0,,
793,AST_IM_20220720_150539.jpeg,107931,"7 stairs, but most only have metal rods left, wood is  completely gone in many sections  | Condition - 20",,-1.0,No railings,Timber/Wood,0.0,,
794,AST_IM_20220720_150528.jpeg,107931,"7 stairs, but most only have metal rods left, wood is  completely gone in many sections  | Condition - 20",,-1.0,No railings,Timber/Wood,0.0,,
795,AST_IM_20220720_154045.jpeg,107932,"Little bit rotten, better than other ones stairs are visible. Condition 25%  5 stairs in total",,-1.0,No railings,Timber/Wood,0.0,,
796,AST_IM_20220720_152108.jpeg,107934,One stair that is almost entirely rotten. Rebar sticking out of the ground,,-1.0,No railings,Timber/Wood,0.0,,
797,AST_IM_20220720_151150.jpeg,107935,"Stairs missing, remaining stairs eroding and falling apart , metal rods protruding from missing stairs  | Condition - 5",,-1.0,No railings,Timber/Wood,0.0,,
798,AST_IM_20220720_151323.jpeg,107935,"Stairs missing, remaining stairs eroding and falling apart , metal rods protruding from missing stairs  | Condition - 5",,-1.0,No railings,Timber/Wood,0.0,,
799,AST_IM_20220720_151609.jpeg,107937,Stairs eroding and falling apart | Condition - 20,,-1.0,No railings,Timber/Wood,0.0,,
800,AST_IM_20220720_151546.jpeg,107937,Stairs eroding and falling apart | Condition - 20,,-1.0,No railings,Timber/Wood,0.0,,
801,AST_IM_20220720_151758.jpeg,107938,"Stairs missing, metal rods protruding  | Condition - 5",,-1.0,No railings,Timber/Wood,0.0,,
802,AST_IM_20220720_155146.jpeg,107939,"Rebar sticking out, wood falling apart  | Condition - 5",,-1.0,No railings,Timber/Wood,0.0,,
803,AST_IM_20220720_155056.jpeg,107939,"Rebar sticking out, wood falling apart  | Condition - 5",,-1.0,No railings,Timber/Wood,0.0,,
804,AST_IM_20220720_153243.jpeg,107941,"Rotting, rebar sticking out, stairs fully missing  | Condition - 5",,-1.0,No railings,Timber/Wood,0.0,,
805,AST_IM_20220720_153747.jpeg,107942,Stair top fully gone  | Condition 5,,-1.0,No railings,Timber/Wood,0.0,,
806,AST_IM_20220720_153000.jpeg,107943,"One stair completely gone, rebar sticking out.",,-1.0,No railings,Timber/Wood,0.0,,
807,AST_IM_20220720_153016.jpeg,107943,"One stair completely gone, rebar sticking out.",,-1.0,No railings,Timber/Wood,0.0,,
808,AST_IM_20220720_154405.jpeg,107944,"Falling apart, rebar sticking out | Condition - 15",,-1.0,No railings,Timber/Wood,0.0,,
809,AST_IM_20220720_155326.jpeg,107945,Not super rotten but there is erosion under stairs. Two actual stairs with rebar. Condition 30%,,-1.0,No railings,Timber/Wood,0.0,,
810,AST_IM_20220720_160248.jpeg,107947,4 stairs,,-1.0,No railings,Timber/Wood,0.0,,
811,AST_IM_20220720_165542.jpeg,107950,11 stairs. 35% first few stairs are very rotten but the others are decent; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
812,AST_IM_20220720_165600.jpeg,107950,11 stairs. 35% first few stairs are very rotten but the others are decent; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
813,AST_IM_20220720_165621.jpeg,107950,11 stairs. 35% first few stairs are very rotten but the others are decent; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
814,AST_IM_20220720_154605.jpeg,107953,,,-1.0,,TBD,0.0,,
815,AST_IM_20220720_162127.jpeg,107954,; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
816,AST_IM_20220720_162105.jpeg,107954,; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
817,AST_IM_20220720_164706.jpeg,107956,4 steps. 20% as the steps are rotting and rebar is starting to poke up,,-1.0,No railings,Timber/Wood,0.0,,
818,AST_IM_20220720_164715.jpeg,107956,4 steps. 20% as the steps are rotting and rebar is starting to poke up,,-1.0,No railings,Timber/Wood,0.0,,
819,AST_IM_20220720_161140.jpeg,107964,"Bit of erosion, a few rotten steps. Two top steps completely rotten. 4 steps. Condition 10%",,-1.0,,TBD,0.0,,
820,AST_IM_20220720_160855.jpeg,107967,"Rotten stair, erosion and one stair. Condition 10%",,-1.0,,TBD,0.0,,
821,AST_IM_20220721_115438.jpeg,107968,"7 or 8 steps. Very rotten, broken, lose and covered in mud. 15%; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
822,AST_IM_20220721_115455.jpeg,107968,"7 or 8 steps. Very rotten, broken, lose and covered in mud. 15%; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
823,AST_IM_20220721_145014.jpeg,107971,Condition 70; boxsteps,,-1.0,No railings,Box Step,-1.0,,
824,AST_IM_20220721_144956.jpeg,107971,Condition 70; boxsteps,,-1.0,No railings,Box Step,-1.0,,
825,AST_IM_20220720_163732.jpeg,107972,Stairs covered in soil and erosion. 3 steps. Condition 15%,,-1.0,No railings,Timber/Wood,0.0,,
826,AST_IM_20220721_135429.jpeg,107974,"16 steps, solid, some ferns growing out of steps.; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
827,AST_IM_20220721_140030.jpeg,107975,"Boards (3)falling through, on bad slant | Condition - 30; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
828,AST_IM_20220720_164318.jpeg,107976,9 steps. 20%. Rotten and eroded beneath,,-1.0,,TBD,0.0,,
829,AST_IM_20220720_164356.jpeg,107976,9 steps. 20%. Rotten and eroded beneath,,-1.0,,TBD,0.0,,
830,AST_IM_20220721_144900.jpeg,107977,Sturdy | 80; boxsteps,,-1.0,No railings,Box Step,-1.0,,
831,AST_IM_20220720_154711.jpeg,107981,2 stays a few meters apart and an embankment. Stairs are very rotten 20% and embankment 30%,,-1.0,,TBD,0.0,,
832,AST_IM_20220720_154919.jpeg,107981,2 stays a few meters apart and an embankment. Stairs are very rotten 20% and embankment 30%,,-1.0,,TBD,0.0,,
833,AST_IM_20220720_154910.jpeg,107981,2 stays a few meters apart and an embankment. Stairs are very rotten 20% and embankment 30%,,-1.0,,TBD,0.0,,
834,AST_IM_20220721_135934.jpeg,107983,"On such a slope it's useless to walk down , more hazardous to walk on then around | Condition - 20; boxsteps",,-1.0,No railings,Box Step,-1.0,,
835,AST_IM_20220720_161807.jpeg,107985,"Rotten, small and getting covered in soil. 3 steps. Condition 10%",,-1.0,,TBD,0.0,,
836,AST_IM_20220720_161552.jpeg,107986,"Some erosion, not terrible, steps are somewhat disappeared due to erosion and soil covering. 5 steps. Condition 25%",,-1.0,,TBD,0.0,,
837,AST_IM_20220720_162619.jpeg,107987,"Some stairs missing, rebar sticking up | Condition - 25; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
838,AST_IM_20220721_103759.jpeg,107993,Some erosion some rot. Condition 20% | 4 steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
839,AST_IM_20220720_165030.jpeg,107994,5 steps,,-1.0,,TBD,0.0,,
840,AST_IM_20220720_165009.jpeg,107994,5 steps,,-1.0,,TBD,0.0,,
841,AST_IM_20220721_140529.jpeg,107995,Ladder style. Should be 10 steps but many are fallen and rotten through. 10%; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
842,AST_IM_20220721_113004.jpeg,107999,8 steps right beside bridge/ boardwalk. Nailed in logs basically. Coming loose. 25%; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
843,AST_IM_20220721_113019.jpeg,107999,8 steps right beside bridge/ boardwalk. Nailed in logs basically. Coming loose. 25%; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
844,AST_IM_20220720_155801.jpeg,108003,"Little erosion, not bad and rebar still solid. Top step is worse. Condition 30%. Two steps",,-1.0,,TBD,0.0,,
845,AST_IM_20220721_110655.jpeg,108004,"Very muddy, bottom step is pushed over and breaking apart and rotten. Moss growing | Condition 35; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
846,AST_IM_20220721_135756.jpeg,108005,19 steps. One has fallen and many are rotten. Otherwise stable. 40%; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
847,AST_IM_20220721_135803.jpeg,108005,19 steps. One has fallen and many are rotten. Otherwise stable. 40%; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
848,AST_EX_20241025_140916.jpeg,108006,Gone | Condition - 3; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
849,AST_IM_20220720_163354.jpeg,108006,Gone | Condition - 3; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
850,AST_IM_20220721_111307.jpeg,108010,"Stairs fallen through, nails pointy end sticking out. Rotten and unsafe. Condition 1%; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
851,AST_IM_20220721_145557.jpeg,108012,3 steps 75%; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
852,AST_IM_20220721_110104.jpeg,108013,"Stairs need re-angling, in decent condition. Condition 40%. 5 steps, only 3 being used. Ladder step style but still stairs.; boxsteps",,-1.0,No railings,Box Step,-1.0,,
853,AST_IM_20220721_134924.jpeg,108024,"10 steps. Not great , solid but leaning.; boxsteps",,-1.0,No railings,Box Step,-1.0,,
854,AST_IM_20220721_140310.jpeg,108027,7 Log style steps. Pretty rotten but sturdy. 15%,,-1.0,,TBD,0.0,,
855,AST_IM_20220721_140259.jpeg,108027,7 Log style steps. Pretty rotten but sturdy. 15%,,-1.0,,TBD,0.0,,
856,AST_IM_20220721_105447.jpeg,108028,First step is rotten and breaking off on one side. Not much erosion condition 40%; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
857,AST_IM_20220721_145337.jpeg,108035,2 steps,,-1.0,No railings,Timber/Wood,0.0,,
858,AST_EX_20250918_162234.jpeg,108241,Condition 50. Stairs to A frame known as senior ranger station. Some rotting but overall pretty stable.,,-1.0,No railings,Timber/Wood,0.0,,
859,AST_IM_20220725_095304.jpeg,108487,Adams river pullout 11 steps wood .; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
860,AST_EX_20230904_133710.jpeg,108648,stairs for rafters to access below the falls.; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
861,AST_IM_20220721_092304.jpeg,108648,stairs for rafters to access below the falls.; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
862,AST_IM_20220726_115350.jpeg,108734,Wood platform beside trail sign,,-1.0,No railings,Timber/Wood,0.0,,
863,AST_IM_20220726_133312.jpeg,108764,9 steps.,,-1.0,No railings,TBD,0.0,,
864,AST_IM_20220726_153539.jpeg,108862,; concrete,,-1.0,2 railings,Concrete,-1.0,,
865,AST_IM_20220726_151226.jpeg,108868,; concrete,,-1.0,2 railings,Concrete,-1.0,,
866,AST_EX_20251007_132426.jpeg,108945,5 steps; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
867,AST_IM_20220727_122833.jpeg,108945,5 steps; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
868,AST_IM_20220721_114359.jpeg,109150,Kuitshe to Parkinson - stairs 28 | Condition 40; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
869,AST_IM_20220721_121814.jpeg,109153,Kuitshe to Parkinson- stairs 34 | Condition 5 | 10 metres long; boxsteps,,-1.0,No railings,Box Step,-1.0,,
870,AST_IM_20220721_125928.jpeg,109154,Kuitshe to Parkinson- stairs 40 | Condition 5 | 10 metres long; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
871,AST_IM_20220721_122330.jpeg,109155,Kuitshe to Parkinson- stairs 36 | Condition 10 | 15 metres long; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
872,AST_IM_20220721_120205.jpeg,109157,Kuitshe to Parkinson- stairs 31 | Condition 20 | 25 metres long; boxsteps,,-1.0,No railings,Box Step,-1.0,,
873,AST_IM_20220721_122111.jpeg,109159,Kuitshe to Parkinson- stairs 35 | Condition 5 | 3 metres long; boxsteps,,-1.0,No railings,Box Step,-1.0,,
874,AST_IM_20220721_123240.jpeg,109165,Kuitshe to Parkinson- stairs 39 | Condition 1 | 25 metres long; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
875,AST_EX_20241025_095401.jpeg,109628,New as of 2022; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
876,AST_EX_20241025_141250.jpeg,109719,wood stairs; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
877,AST_IM_20220803_121805.jpeg,109762,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
878,AST_IM_20220708_121230.jpeg,109801,Cement stair case at site 22; concrete,,-1.0,1 railing,Concrete,-1.0,,
879,AST_EX_20250512_111844.jpeg,109803,Cement staircase to site 15 ; concrete,,-1.0,1 railing,Concrete,-1.0,,
880,AST_EX_20250512_113001.jpeg,109803,Cement staircase to site 15 ; concrete,,-1.0,1 railing,Concrete,-1.0,,
881,AST_IM_20220708_124110.jpeg,109803,Cement staircase to site 15 ; concrete,,-1.0,1 railing,Concrete,-1.0,,
882,AST_EX_20250512_110503.jpeg,109804,Cement day use stair case with railing; concrete,,-1.0,1 railing,Concrete,-1.0,,
883,AST_IM_20220708_125607.jpeg,109804,Cement day use stair case with railing; concrete,,-1.0,1 railing,Concrete,-1.0,,
884,AST_IM_20220708_132319.jpeg,109806,"Cement staircase, with railing. Stair to campsite 4.; concrete",,-1.0,1 railing,Concrete,-1.0,,
885,AST_EX_20250512_114026.jpeg,109807,Cement stair case at site 19; concrete,,-1.0,No railings,Concrete,-1.0,,
886,AST_IM_20220708_121521.jpeg,109807,Cement stair case at site 19; concrete,,-1.0,No railings,Concrete,-1.0,,
887,AST_IM_20220804_145845.jpeg,109919,; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
888,AST_EX_20251210_111457.jpeg,109959,"uneven rock stairs, 3m long, 1m wide; stone",,-1.0,No railings,Rock/Stone,-1.0,,
889,AST_IM_20220805_115759.jpeg,109959,"uneven rock stairs, 3m long, 1m wide; stone",,-1.0,No railings,Rock/Stone,-1.0,,
890,AST_IM_20220805_150233.jpeg,110086,"8 steps with railing in the middle needs paint, moss and grass growing in cracks; stone",,-1.0,No railings,Rock/Stone,-1.0,,
891,AST_EX_20251210_120332.jpeg,110087,"8 steps with railing in the middle needs paint, moss and grass growing in the center",,-1.0,TBD,Rock/Stone,0.0,,
892,AST_IM_20220806_152457.jpeg,110173,Metal grate stairs; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
893,AST_IM_20220806_151241.jpeg,110175,Metal grate stairs; other,,-1.0,No railings,TBD,-1.0,,
894,AST_EX_20240629_145429.jpeg,110212,Wooden Stairs to Access Upper lot Blackwall.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
895,AST_EX_20240629_145350.jpeg,110212,Wooden Stairs to Access Upper lot Blackwall.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
896,AST_EX_20240629_145528.jpeg,110212,Wooden Stairs to Access Upper lot Blackwall.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
897,AST_IM_20220807_095944.jpeg,110284,"Small step just before stairs, 2 4x4 posts, .5m long; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
898,AST_IM_20220807_100742.jpeg,110287,"Base of lookout, 10 steps, half of stairs has railing, part gravel and part wood steps, metal traction pieces on half of steps,; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
899,AST_IM_20220807_100757.jpeg,110287,"Base of lookout, 10 steps, half of stairs has railing, part gravel and part wood steps, metal traction pieces on half of steps,; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
900,AST_IM_20220808_100358.jpeg,110371,"Three 6""x6"" posts that creates steps up to toilet.; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
901,AST_IM_20220808_115327.jpeg,110378,12 steps in total; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
902,AST_IM_20220809_093857.jpeg,110568,rotting and loose; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
903,AST_IM_20220810_140426.jpeg,110703,"wood stairs leading to st marks summit, total of about 50m in length, 1.5m wide; boxsteps",,-1.0,No railings,Box Step,-1.0,,
904,AST_IM_20220810_141428.jpeg,110706,"old wood rotting, 3m long, 1m wide, 1995; boxsteps",,-1.0,No railings,Box Step,-1.0,,
905,AST_IM_20220810_131804.jpeg,110828,Steel removable ladder on trail to Kain hut; ladder,,-1.0,TBD,TBD,-1.0,,
906,AST_IM_20220810_131753.jpeg,110828,Steel removable ladder on trail to Kain hut; ladder,,-1.0,TBD,TBD,-1.0,,
907,MI_20220811_134621.jpg,110869,stairs between trans canada and holt creek loop; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
908,MI_20220811_134922.jpg,110871,stairs between trans canada and holt creek loop. 30% some broken risers. assessed by Quinn; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
909,AST_IM_20220811_130420.jpeg,110875,Stairs along Cowichan valley trail 75% Quinn Cunningham ; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
910,AST_IM_20220814_102621.jpeg,111450,42 steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
911,AST_IM_20220814_102704.jpeg,111450,42 steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
912,AST_IM_20220814_102638.jpeg,111450,42 steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
913,AST_IM_20220814_105642.jpeg,111458,38 step staircase; boxsteps,,-1.0,No railings,Box Step,-1.0,,
914,AST_IM_20220814_105702.jpeg,111458,38 step staircase; boxsteps,,-1.0,No railings,Box Step,-1.0,,
915,IMG_0035.JPEG,111482,Rock Staircase | 3.6m x 2x8 PT Railing; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
916,AST_EX_20241213_115735.jpeg,111482,Rock Staircase | 3.6m x 2x8 PT Railing; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
917,AST_IM_20220815_140650.jpeg,111583,cement stairs with rocks; stone,,-1.0,TBD,Rock/Stone,-1.0,,
918,AST_IM_20220808_111700.jpeg,111787,Fair 55. Stairs to Lodge toilet. Stairs crooked and weathered; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
919,AST_EX_20230928_101315.jpeg,112127,2 stairs to pit toilet; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
920,AST_IM_20220815_135102.jpeg,112127,2 stairs to pit toilet; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
921,AST_IM_20220712_101742.jpeg,112342,90% - Railing just replaced; wood staircase,TBD,-1.0,1 railing,Timber/Wood,-1.0,,
922,AST_IM_20220822_153040.jpeg,112490,"Day use stairs, left of walk in sites; boxsteps",,-1.0,No railings,Box Step,-1.0,,
923,AST_IM_20220822_153054.jpeg,112490,"Day use stairs, left of walk in sites; boxsteps",,-1.0,No railings,Box Step,-1.0,,
924,AST_IM_20220823_111328.jpeg,112573,old wood stairs leading to newer trail bridge; boxsteps,,-1.0,No railings,Box Step,-1.0,,
925,AST_IM_20220825_103809.jpeg,112902,"5 steps, wood and gravel step, down from picnic table 1 and 2; boxsteps",,-1.0,No railings,Box Step,-1.0,,
926,AST_IM_20220825_115348.jpeg,112908,"10 steps built into breakwater, concrete, concrete walls on either side; concrete",,-1.0,No railings,Concrete,-1.0,,
927,AST_IM_20220826_121538.jpeg,113149,Stairs falling apart 12 stairs condition 5; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
928,AST_IM_20220826_135847.jpeg,113157,15 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
929,AST_IM_20220826_134522.jpeg,113160,12 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
930,AST_IM_20220826_135628.jpeg,113161,23 steps condition 70; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
931,AST_IM_20220826_134624.jpeg,113162,13 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
932,AST_EX_20241024_154740.jpeg,113174,7 steps; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
933,AST_IM_20220826_114130.jpeg,113174,7 steps; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
934,AST_IM_20220826_141901.jpeg,113185,20 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
935,AST_IM_20220826_134835.jpeg,113187,16 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
936,AST_IM_20220826_133431.jpeg,113191,8 steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
937,AST_IM_20220826_135605.jpeg,113193,Stairs 11; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
938,AST_IM_20220826_140826.jpeg,113194,14 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
939,AST_IM_20220826_132516.jpeg,113196,13 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
940,AST_IM_20220826_133720.jpeg,113200,3 steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
941,AST_IM_20220826_132934.jpeg,113203,20 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
942,AST_IM_20220826_134000.jpeg,113204,12 steps; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
943,AST_IM_20220826_140256.jpeg,113205,22 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
944,AST_IM_20220826_140308.jpeg,113205,22 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
945,AST_IM_20220901_123337.jpeg,114558,3 step Stairs from bridge 1 down to picnic area. | Top step made of wood. bottom two steps are concrete slabs. | Rotting top step.; stone,,-1.0,No railings,Rock/Stone,-1.0,,
946,AST_IM_20220901_143804.jpeg,114567,Approx 2m. Railing is more like 3m from pier to top step.... Concrete and rock stairs are good but need moss clean off. Railing is worn and a loose. In need of replacement.; stone,,-1.0,TBD,Rock/Stone,0.0,,
947,AST_IM_20220901_131047.jpeg,114575,Wood frame with gravel fill. | Rotting. Grass growing. Need fill; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
948,AST_IM_20220901_131132.jpeg,114575,Wood frame with gravel fill. | Rotting. Grass growing. Need fill; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
949,AST_EX_20250811_115228.jpeg,115040,4 wooden steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
950,AST_IM_20220917_142003.jpeg,115040,4 wooden steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
951,AST_IM_20220917_143144.jpeg,115046,11 steps concrete.; concrete,,-1.0,1 railing,Concrete,-1.0,,
952,AST_EX_20250811_122144.jpeg,115090,; concrete,,-1.0,1 railing,Concrete,-1.0,,
953,AST_IM_20220917_142622.jpeg,115090,; concrete,,-1.0,1 railing,Concrete,-1.0,,
954,AST_IM_20221005_130347.jpeg,115706,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
955,AST_IM_20230125_132941.jpeg,116610,5.7m. X 1m wood stairs with railing; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,1.0
956,AST_IM_20230302_124112.jpeg,116732,3 steps in total built to enforce soil using 2x4 with rebar enforcement,,-1.0,No railings,Timber/Wood,0.0,,
957,AST_IM_20230302_124055.jpeg,116732,3 steps in total built to enforce soil using 2x4 with rebar enforcement,,-1.0,No railings,Timber/Wood,0.0,,
958,AST_EX_20250518_131945.jpeg,116796,6m stairs with railing followed by 4m boardwalk; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
959,AST_EX_20250518_131928.jpeg,116796,6m stairs with railing followed by 4m boardwalk; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
960,AST_IM_20230310_141248.jpeg,116796,6m stairs with railing followed by 4m boardwalk; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
961,AST_IM_20230310_141255.jpeg,116796,6m stairs with railing followed by 4m boardwalk; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
962,AST_EX_20230607_114050.jpeg,117016,; wood staircase,Timber,-1.0,1 railing,Timber/Wood,-1.0,,0.6
963,AST_IM_20220727_101735.jpeg,117016,; wood staircase,Timber,-1.0,1 railing,Timber/Wood,-1.0,,0.6
964,AST_IM_20230608_100835.jpeg,117044,"Stairs midway through ""boardwalk #2 long""; 11 stairs. Hand railing. Cedar wood, stringers over muddy section. ; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
